ForceDecks Raw Data Export,1.0
Weight,53.84
Frequency,500
Recording Date,2024-03-18T16:36:40
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-18T16:37:05
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Left,Right
60.044,2.746753,1.331169
60.046,-0.253247,2.331169
60.048,0.746753,1.331169
60.05,0.746753,1.331169
60.052,-0.253247,1.331169
60.054,0.746753,2.331169
60.056,1.746753,1.331169
60.058,0.746753,2.331169
60.06,1.746753,1.331169
60.062,0.746753,1.331169
60.064,0.746753,1.331169
60.066,0.746753,1.331169
60.068,0.746753,-0.668831
60.07,0.746753,4.331169
60.072,2.746753,0.331169
60.074,0.746753,3.331169
60.076,1.746753,0.331169
60.078,-1.253247,0.331169
60.08,1.746753,1.331169
60.082,0.746753,-0.668831
60.084,-1.253247,1.331169
60.086,-0.253247,-0.668831
60.088,0.746753,1.331169
60.09,-1.253247,0.331169
60.092,0.746753,1.331169
60.094,1.746753,0.331169
60.096,1.746753,1.331169
60.098,0.746753,0.331169
60.1,-2.253247,0.331169
60.102,1.746753,1.331169
60.104,2.746753,1.331169
60.106,-0.253247,0.331169
60.108,-0.253247,-1.668831
60.11,1.746753,-0.668831
60.112,1.746753,1.331169
60.114,0.746753,1.331169
60.116,0.746753,0.331169
60.118,0.746753,3.331169
60.12,0.746753,1.331169
60.122,-0.253247,-1.668831
60.124,-0.253247,1.331169
60.126,1.746753,0.331169
60.128,0.746753,1.331169
60.13,0.746753,0.331169
60.132,0.746753,1.331169
60.134,-0.253247,0.331169
60.136,0.746753,0.331169
60.138,-0.253247,2.331169
60.14,-0.253247,0.331169
60.142,0.746753,0.331169
60.144,-0.253247,0.331169
60.146,0.746753,1.331169
60.148,0.746753,0.331169
60.15,0.746753,3.331169
60.152,2.746753,-0.668831
60.154,1.746753,1.331169
60.156,1.746753,1.331169
60.158,-0.253247,2.331169
60.16,0.746753,0.331169
60.162,1.746753,-0.668831
60.164,-0.253247,1.331169
60.166,-0.253247,0.331169
60.168,1.746753,-1.668831
60.17,-0.253247,0.331169
60.172,1.746753,0.331169
60.174,2.746753,1.331169
60.176,0.746753,-0.668831
60.178,0.746753,-0.668831
60.18,-1.253247,1.331169
60.182,-0.253247,0.331169
60.184,-1.253247,-0.668831
60.186,1.746753,1.331169
60.188,1.746753,1.331169
60.19,-0.253247,-0.668831
60.192,-1.253247,0.331169
60.194,0.746753,3.331169
60.196,0.746753,0.331169
60.198,2.746753,-0.668831
60.2,1.746753,1.331169
60.202,0.746753,1.331169
60.204,0.746753,2.331169
60.206,0.746753,0.331169
60.208,-1.253247,2.331169
60.21,0.746753,0.331169
60.212,-1.253247,1.331169
60.214,-0.253247,-1.668831
60.216,0.746753,0.331169
60.218,-0.253247,-0.668831
60.22,0.746753,0.331169
60.222,-0.253247,2.331169
60.224,0.746753,-1.668831
60.226,0.746753,1.331169
60.228,2.746753,-0.668831
60.23,0.746753,1.331169
60.232,1.746753,1.331169
60.234,1.746753,0.331169
60.236,0.746753,3.331169
60.238,0.746753,1.331169
60.24,-0.253247,0.331169
60.242,-0.253247,0.331169
60.244,1.746753,0.331169
60.246,1.746753,0.331169
60.248,1.746753,0.331169
60.25,0.746753,2.331169
60.252,-0.253247,-0.668831
60.254,-1.253247,1.331169
60.256,1.746753,-0.668831
60.258,1.746753,-0.668831
60.26,-1.253247,1.331169
60.262,0.746753,0.331169
60.264,1.746753,2.331169
60.266,-0.253247,0.331169
60.268,0.746753,-1.668831
60.27,0.746753,0.331169
60.272,-1.253247,0.331169
60.274,0.746753,-1.668831
60.276,1.746753,2.331169
60.278,0.746753,0.331169
60.28,0.746753,0.331169
60.282,0.746753,2.331169
60.284,0.746753,1.331169
60.286,0.746753,-1.668831
60.288,0.746753,1.331169
60.29,0.746753,-0.668831
60.292,2.746753,1.331169
60.294,1.746753,1.331169
60.296,0.746753,1.331169
60.298,0.746753,0.331169
60.3,-0.253247,3.331169
60.302,1.746753,-0.668831
60.304,1.746753,2.331169
60.306,2.746753,0.331169
60.308,1.746753,0.331169
60.31,1.746753,1.331169
60.312,2.746753,2.331169
60.314,0.746753,-0.668831
60.316,1.746753,1.331169
60.318,1.746753,1.331169
60.32,0.746753,0.331169
60.322,0.746753,0.331169
60.324,0.746753,0.331169
60.326,0.746753,1.331169
60.328,0.746753,1.331169
60.33,3.746753,2.331169
60.332,2.746753,-1.668831
60.334,1.746753,2.331169
60.336,2.746753,0.331169
60.338,0.746753,0.331169
60.34,0.746753,2.331169
60.342,2.746753,0.331169
60.344,1.746753,1.331169
60.346,0.746753,0.331169
60.348,1.746753,0.331169
60.35,0.746753,0.331169
60.352,0.746753,0.331169
60.354,-0.253247,0.331169
60.356,-0.253247,1.331169
60.358,1.746753,0.331169
60.36,1.746753,2.331169
60.362,2.746753,-0.668831
60.364,-0.253247,-0.668831
60.366,1.746753,-0.668831
60.368,0.746753,1.331169
60.37,0.746753,2.331169
60.372,2.746753,0.331169
60.374,1.746753,0.331169
60.376,2.746753,1.331169
60.378,1.746753,-1.668831
60.38,-0.253247,1.331169
60.382,-2.253247,1.331169
60.384,-1.253247,-0.668831
60.386,1.746753,2.331169
60.388,0.746753,1.331169
60.39,1.746753,3.331169
60.392,1.746753,-0.668831
60.394,-1.253247,1.331169
60.396,0.746753,1.331169
60.398,0.746753,0.331169
60.4,0.746753,-0.668831
60.402,0.746753,0.331169
60.404,-0.253247,-0.668831
60.406,2.746753,-0.668831
60.408,-0.253247,0.331169
60.41,0.746753,1.331169
60.412,1.746753,1.331169
60.414,2.746753,0.331169
60.416,-1.253247,0.331169
60.418,-0.253247,-0.668831
