RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,RT_SHOULDER_ANGLE_Z
47.47844253616859,18.897775660350426,45.338608815735185
47.386462539221114,18.81005817079409,45.07046473132236
47.1495246511673,18.718877406256436,44.86435446683571
47.07604741595099,18.59856092496171,44.833844050922096
46.99944895454888,18.56404829933096,44.908188036001064
47.116926075873444,18.51525551434893,45.011939119537644
47.16773983630317,18.485878444070647,45.05485321740014
47.196972448713005,18.47031350234075,45.15046157465099
47.14844176413057,18.472702938590366,45.18361073929198
47.192217083330284,18.45051355035052,45.21245748839405
47.24993670859862,18.41304806377374,45.15530279915906
47.215753338411844,18.45802213088124,45.088994586506786
47.319649465701815,18.359727289235543,45.08048686933044
47.549029848226425,18.31430245736892,45.18445510463489
47.63376338642708,18.406694312052593,45.2602764591701
47.91253824782221,18.41484311215243,45.523046199782485
48.01975558689883,18.442455764881764,45.58163665953816
48.02859667331907,18.489110706831465,45.69398652635658
47.89238324756645,18.52769430741447,45.83385025699593
47.94518185613289,18.527244999703047,46.032753650881276
47.83116838331814,18.5263130369514,46.06861437846405
47.7195767892742,18.506548307322664,46.062765456316356
47.4646518131131,18.506931307467603,45.98265919202447
47.32736476149046,18.484863089375406,45.81635455985091
47.187870684075875,18.454266470738318,45.732148339337215
47.21383586191383,18.380186391970007,45.66299846495667
47.18629032725556,18.326846935894736,45.51030943740581
47.079008463431265,18.285744859421577,45.337746915687404
47.04524434271619,18.200128630813346,45.2183178851534
46.911154951177885,18.217883960509038,45.18054679425366
46.87887904477175,18.201466654971995,45.164854356164696
46.94062755037938,18.197549958443364,45.18738266966788
46.904280225513446,18.209948905232714,45.07176418317867
47.021785238155516,18.212874412904984,45.14179545087413
46.953235276191364,18.236715429376332,45.16118725966052
46.86832923365309,18.328403160826618,45.216726234364316
46.81162440499879,18.39289447495558,45.27296330799015
46.78730420424011,18.42617465347335,45.21088528012484
46.98259967772458,18.39405640196334,45.311303902355064
47.006029615268105,18.407217461679142,45.329743273763754
46.9405084300373,18.396957053371814,45.28273222625138
46.884418937710294,18.385177211563203,45.1936390817863
46.779269673271,18.380170240871426,45.09197265583525
46.74758668855411,18.36382454132539,45.06434768309599
46.56606431312171,18.39703433778942,44.990750630795986
46.40600856672682,18.429466188909174,44.87189064905638
46.38697314353593,18.423076560235387,44.862501696445435
46.480796130893985,18.445822621944657,44.83710890116657
46.51632619648336,18.464955610471655,44.88337285601828
46.54790832694877,18.427103386363054,44.93358121270958
46.349138391654435,18.429006150917015,44.836982838707456
46.28387158779761,18.418462688448088,44.77690663305218
46.1784755142796,18.402635146849526,44.70454818023086
46.149498574568234,18.402396029741325,44.60946490909254
46.06248549115316,18.414414468662997,44.62593497662381
45.919208187185454,18.45901639669731,44.60043790922178
45.77812164523974,18.532740734185158,44.61032620473769
45.71554620172602,18.567622360317966,44.5214081092049
45.62906286123569,18.655073262190914,44.48111297609864
45.615221277948876,18.71472348285117,44.43533471639438
45.475699231369305,18.80408126670948,44.377708502832775
45.46364549580068,18.819100336370504,44.37776053941306
45.60343653817925,18.823351621353613,44.31192413595636
45.811684936635174,18.815899954276386,44.429602123365854
45.87387388035411,18.840254333947534,44.427844316012155
45.871560132939614,18.908433838909094,44.42954578847386
45.993523186643756,18.964645933863505,44.41542206804074
46.02004319191604,19.011837878436026,44.44140582358399
45.880047115982585,19.243494606058245,44.51763049527379
45.69454450729569,19.355904507316062,44.53629565568532
45.51429158277054,19.415427727451135,44.389736161533335
45.261729679000005,19.59404941347771,44.39346808864521
44.80316350593571,19.78710296930577,44.49211419710598
44.398828360426556,20.052735105679265,44.660683627390256
43.57702089632451,20.37498458209308,44.78207070480117
43.119707952091034,20.587190003583455,45.099204011275916
42.39715542843773,20.819648450178025,45.294044364671166
41.73824101681171,21.020806627509554,45.45680283988868
41.44898458827538,21.200391727682085,45.63241662765935
41.446724023842464,21.307946327076092,45.77885265071744
41.703048781303806,21.341818615920012,45.81468304563964
42.119626399749365,21.3447010821011,45.85062683432642
42.6682876304594,21.274808746060078,45.7892672607168
43.26786011382456,21.15657976250581,45.710576901555186
43.59057288269331,21.138020837154162,45.70878414817089
44.293541563181826,20.906011752842755,45.6580165801722
44.68665456174194,20.767655614577407,45.67016167453171
44.95287311818085,20.6372171547387,45.59872772620804
44.986037530069815,20.580741126037523,45.5983326195628
45.2256077045034,20.539445040487124,45.541415625035654
45.41694700795223,20.506302521068456,45.654215093702746
45.59761760643185,20.453848469832426,45.73994101772243
45.900569888576086,20.39877156854701,45.89293032971432
46.16067901642788,20.314205041311325,45.97182174579075
46.26733895159905,20.287318358692374,46.098518680523114
46.294893269589814,20.254561980450823,46.20018703252353
46.21806642270882,20.259026779129,46.35271514398376
45.936251501028174,20.27934956131197,46.58802065790263
45.35779517142689,20.36958171539538,46.76880138749179
44.61722305549809,20.48079587173668,47.03196353486791
43.683624828859266,20.541048945637627,47.27868415141562
42.310419457635575,20.843481655685384,47.62973939581727
41.03798918139979,21.18303120837632,48.02005901028291
40.07031098124519,21.425602514604616,48.178906725806115
38.90396801918629,21.731090603818163,48.25410282984849
37.59558005191019,21.99597298641642,48.3469250826125
36.02087576353551,22.338509973093668,48.35832924419043
34.6878352050262,22.670087351967695,48.20116319238623
33.386861637856846,22.925026394863327,47.945676929648656
31.901079828642473,23.302347996399632,47.70069015333006
30.614277179640617,23.563188869177928,47.46716338528485
29.53955976545912,23.761501266374953,47.31079037866424
28.593111058753347,23.838383497029717,47.06414264191744
27.956643806394897,23.977273419912283,46.84622206276835
27.794207219979,23.93969186133116,46.52984327942457
28.20842595072898,23.814141466237892,46.17616433640369
28.71108788882645,23.655262206018257,45.85914335786306
29.56744907198353,23.337698831402093,45.465976677589794
30.686860252295002,22.92560687388418,45.07543940354856
31.98494766006199,22.47971250289727,44.62755560601414
33.24761901895525,22.12731652069297,44.252894569959054
35.06357674687834,21.623914090799047,43.7564702541119
36.815371235537626,21.280674284492,43.44532248270525
38.534811474361746,20.847098682093822,43.2381485556393
40.364735960084595,20.347154726235797,43.066533907446725
41.954230487516305,19.955175245303813,43.084362371380564
43.90750788606366,19.494295887711363,43.26318335909073
45.757757813631244,19.13383109401581,43.56864589416851
47.44118564115125,18.879618762805258,43.88461911450773
48.849873383831934,18.680480187114608,44.38332344521329
49.930927545690075,18.539673505336925,44.878327743743455
50.78921143610341,18.46261968080671,45.42186460395021
51.27978396475422,18.430788572575647,45.86825962571179
51.432351632153065,18.421865863000473,46.263529931244236
51.43729955955623,18.528639181451585,46.60491590310349
51.20303251986167,18.633347753059464,46.84866386713307
50.61040150946561,18.825517935566992,47.004582517684355
50.150451340422215,18.942202764372592,47.07415915110465
49.717962587386396,19.054454016410837,47.1322204351077
49.24876938891537,19.134002403171763,46.90645001898871
48.81216501955954,19.271649354191347,46.88584884591344
48.45515193191771,19.338848490531436,46.70281554480424
47.9320894054395,19.41530255625475,46.49036474609751
47.65428502787285,19.41806695950177,46.117072790711674
47.17564139798604,19.518139200244725,45.831968488329196
46.816535803801386,19.5717833882758,45.52244938901235
46.72007772467052,19.644089411716912,45.26668545214417
46.54604001790164,19.66240402768126,44.78401419840608
46.39696408725103,19.736198578699454,44.55182726297086
46.255071590271115,19.7567587251824,44.252658401838616
46.17666069343787,19.779509465156156,43.98624393271034
46.116030207632015,19.80295304575518,43.78020693155102
46.035727816339254,19.805146354223677,43.49845337694113
45.992202441662876,19.902477129513887,43.40176873297936
45.92467461645727,19.91690150627836,43.27817443490278
45.899150846917436,19.97140487510027,43.10686936175209
45.98084591115196,20.028515149356675,43.01273173624145
46.02817659992523,20.06287941871508,42.83052529105231
46.15433642459614,20.186025575592986,42.912703576534156
46.39644858940311,20.240377405044867,42.9905216700311
46.5390191726209,20.31563680199425,43.04183753680729
46.658517340394816,20.38535820629874,43.096378771095246
46.76665817345155,20.40806234218195,43.11798083995372
46.92761286542254,20.417322609506463,43.075107671307364
47.197035647919584,20.379669065436648,43.082565193922605
47.39330355729562,20.36796926432905,43.21356068892912
47.58461267896607,20.332231187057832,43.34171115215254
47.704082639015965,20.323856048279648,43.48711268755822
47.847268320611185,20.355392085822775,43.62251691410435
47.96305178869719,20.334572377344273,43.79375399604311
48.1089397858002,20.325555295417896,43.926971220066875
48.08455476269473,20.297487010829958,44.00590454499438
48.221896971401854,20.270428723176973,44.096986895440935
48.285149095732265,20.31752964499367,44.20730473605521
48.155640100985075,20.38797999538693,44.22437085636483
48.13905029013303,20.40514545562609,44.389751239927065
48.143040724678094,20.451434790649785,44.61852388556164
48.05470893751253,20.4888754693467,44.87355865696078
47.873005478449926,20.512014032845773,44.98839261140404
47.914199919004666,20.505107006088963,45.18926892627752
47.777741353608306,20.52046779177889,45.166580784139924
47.79866130699591,20.547879709935216,45.238398560087475
47.65167836236928,20.627080742453668,45.17513306905519
47.543882877805196,20.659573626714135,45.070262126540044
47.62987622518774,20.60557845885128,45.00731920451672
47.58650130438521,20.64418000737528,44.87282347825605
47.60006949639058,20.766633698957058,44.66912801027344
47.41058499842191,20.898744813374837,44.41889321725547
46.99912770728259,21.029894822079402,44.08126937619308
46.65713379351285,21.22437583604469,43.704566581679956
46.00360005024235,21.44496086461511,43.29872689918696
45.38571919307018,21.685847319963596,42.85727212616318
44.728584295500205,21.87258755862285,42.391955706831766
44.0576478861405,21.983042460195087,41.887479210672595
43.56285873599655,21.98344159916446,41.331654035614136
43.29650016447026,21.88396244958209,40.7724618997792
43.08060605391296,21.78303296494937,40.30120541079583
42.88037222696954,21.74454907169203,39.843575084768304
42.72296137336046,21.630268288705384,39.30861191893783
42.601282972027214,21.302356373936963,38.78160399686129
42.68407396424099,20.926598797263193,38.21888379090629
42.84109591030834,20.473131353705632,37.76253439717432
43.23080915150093,20.155645728842646,37.24146218783308
43.580301566311,19.993447747715006,37.00189876626901
44.24506645631482,19.852853111149347,36.9327450196882
44.804727583301606,19.801463905433536,36.94116900633696
45.17420444930127,19.78512078431643,37.02607013995288
45.481151124055565,19.8312420693242,37.32848029819772
45.60021695133769,19.885104017579263,37.71246539525238
45.57819600487474,19.933706302056436,38.11590578565027
45.57182207165615,19.946508058531013,38.655162538292416
45.652352927165666,19.977445261097984,39.15475439204428
45.90544229127118,19.975076326027057,39.66295185425078
46.151506236378495,19.923034454460687,40.23779822390499
46.56493945643542,19.834571811284853,40.69739579595152
47.29560545651093,19.6649317267439,41.22022438235416
48.0034093373331,19.541765538346283,41.765800244607846
48.56303692854225,19.476660110078623,42.46145708955291
49.41754762865148,19.36472823900924,42.99779909082595
50.01049046176952,19.29713751839281,43.584797572416875
50.674876694659936,19.288508176209564,44.327858957956295
51.310653787201765,19.2434907131492,44.936250528962546
51.69574240174384,19.275874811729228,45.56305312916382
52.284176831936094,19.258585521727067,46.091076504934875
52.52803359127267,19.351343061419033,46.6259534450582
52.742699524317494,19.405908361735733,47.0485403962235
52.986718352236785,19.444935736974944,47.38854687626308
53.09631190177921,19.498457772169388,47.672503374551965
53.19670555309531,19.51174061323599,47.87174338442584
53.17367071582733,19.513142230988162,47.99736954568466
53.13069974590582,19.48943192806761,48.04066236238802
53.01997588739515,19.483813139105855,48.01439938744305
52.79270137599454,19.4871461595625,47.85593034241148
52.55561686749135,19.489405514122176,47.557084594787426
52.171626950576474,19.51200549429798,47.325319774835776
51.616946956773724,19.546140528396695,46.95138548272682
51.384940087881134,19.5511858887868,46.64626005627997
51.03663842184297,19.570869044468648,46.2584594094527
50.659882336837185,19.650610780121426,45.969183714149125
50.42426005640675,19.69305375484533,45.595784993082205
50.09843360241222,19.696449750305494,45.126808321545
49.919422522625304,19.722662903024176,44.879887127070376
49.706553229224845,19.78565845335314,44.57732500113461
49.41012181365102,19.803617068510523,44.1910433919044
49.11291933043149,19.893458373634008,43.86822779592278
49.006446432313346,19.90158161008703,43.53919911721334
48.73142113272843,19.937073111636998,43.22762471719517
48.66718305812547,19.94387178616099,43.0683431342467
48.45966663218764,19.992021114785555,42.96099410190455
48.244503812628615,20.035884783099814,42.75464458225446
48.214946134314935,20.014014446826554,42.56934239531394
48.26043054354151,19.996391015063367,42.44207829191254
48.136529892533744,19.998711509370303,42.278242174511675
48.065987714086,19.987251269604382,42.18376373136785
48.082600723321015,19.98857247542968,42.19981868252107
48.104700048464984,19.98822369649038,42.20919153466552
47.99238530633023,20.034207384134493,42.248387489919594
47.972727586164176,20.050045140903325,42.332941583059394
47.904639153509066,20.116715154939243,42.43139940990902
47.95136118361545,20.141266496225114,42.54741996634061
48.05802110720398,20.121165872024267,42.724384218433286
48.11045181867908,20.08185395138979,42.873915300666695
48.174913421915264,20.053751301793742,43.00765744865845
48.378126341373935,20.04060322137775,43.221736489360396
48.602874665268935,19.984864277463004,43.35107672376802
48.7465689302487,19.957487363909966,43.49176708977113
49.08731628352482,19.930610536743234,43.74637230151298
49.29395135829958,19.895216760420677,43.95659934678147
49.339147264406876,19.86754130220905,44.2049542105902
49.504087069055124,19.82003579685038,44.40543645523968
49.565770003626994,19.84091573896586,44.741698549751774
49.775475206566455,19.818456687700863,45.01294166277316
49.96826058632118,19.77882406877052,45.22121758376055
50.26528794746355,19.76571399831845,45.53539178364386
50.49125502393302,19.751552625236826,45.761123581509125
50.64795580155751,19.760033706253584,46.004626979875226
50.91101929332201,19.740767253008364,46.19267994972796
50.88189018218943,19.715502850346734,46.21226896279714
50.93853448013506,19.711358242418243,46.275358748497
50.929828726562874,19.697334796405062,46.276232391983214
50.92190799930135,19.685077804482077,46.252125141871275
50.81835632558416,19.660617186268567,46.201677267401905
50.60468426718405,19.670971821489413,46.062872970005
50.420359941073905,19.666015689403608,45.953490048018665
50.163848078384994,19.67462530403374,45.73280048842109
49.99888072339726,19.653558351564836,45.543645239919755
49.85271263257364,19.630426169588134,45.34743411278852
49.707320754486204,19.618099680421757,45.10538618398084
49.45593897600524,19.604716399915308,44.825534950461645
49.212474236398485,19.582256544005,44.439479103501924
48.959808313985405,19.587953964378844,44.192137169971545
48.65666959986652,19.674670888104416,43.97363823348513
48.448105219608735,19.700720482194985,43.77836111732313
48.21694912673575,19.746150581998045,43.627507071799
48.100711940073055,19.761938616295545,43.49456210245032
47.85042244905477,19.798491363861018,43.27221113252658
47.715374852992504,19.81652962129594,43.09276666268626
47.595677212004375,19.776551612986797,42.92469351539603
47.519711091113805,19.779640473728872,42.776086390902364
47.397177935677625,19.7721570202048,42.62007919736533
47.2921252251615,19.774360274223135,42.492234639484735
