RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,RT_SHOULDER_ANGLE_Z
-16.75821286673128,82.61009470035796,-0.19551014600517647
-16.800602297611174,82.65823069569156,-0.08562145225542395
-16.773691923910462,82.71397533943328,0.0037540699275382394
-16.747127686544705,82.75578009495565,0.03415364115963371
-16.720198329193288,82.75948111789069,0.09710389652607887
-16.667221312731566,82.81951000182733,0.10199241440884066
-16.61672475963838,82.89648542110294,0.18188500809228003
-16.561457383869783,82.93851224749679,0.2150639089268509
-16.5454391085483,82.95495567435293,0.2500436928282568
-16.516671075044698,82.9356148196869,0.19035105398214114
-16.51274287980505,82.90537915775155,0.1021633423035837
-16.444602887138352,82.86343136220783,0.08708497431538831
-16.40865406654243,82.84890019619573,0.046607553135572743
-16.403885556057244,82.80037140866605,-0.020936534247425698
-16.400762885680358,82.74875043704556,-0.14146370241732598
-16.39998200018633,82.75201191639664,-0.23532692145263923
-16.42678113859651,82.75179316100922,-0.2398416065368849
-16.4196891869532,82.78514362402936,-0.22557892176726568
-16.43640075355349,82.88019951844406,-0.14026439953281056
-16.43403613778019,82.9643728073762,-0.025659871391013667
-16.4281410700769,82.98616189414837,-0.025051199583202788
-16.4182306880649,82.99861763146657,-0.0328789695833791
-16.402066329751214,82.98984950011885,-0.061343487564585075
-16.42138823663646,82.96482709786568,-0.12427346962130059
-16.424437201367674,82.95195173549334,-0.15995435039059203
-16.416640975254904,82.93434361633693,-0.24997128187129647
-16.433002124192548,82.91010253024525,-0.30248508870843693
-16.418880763900127,82.89337481042473,-0.38718857885683633
-16.488824808364903,82.9206120857823,-0.41830886806476997
-16.499864906732036,82.9071466733679,-0.42583652924102466
-16.466106832935303,82.9308589108818,-0.43879566845819795
-16.427547047836555,82.97799799820172,-0.34973801844103036
-16.348433976671256,82.96611210057742,-0.3293167367802141
-16.30679739280686,82.97123455036247,-0.34558868117224506
-16.277593494652884,83.00446889757897,-0.320140652985458
-16.28584317760787,82.99139660645446,-0.3635172675125773
-16.279956606462115,82.98343788107431,-0.40833194274449625
-16.290118620704973,83.00280671896964,-0.4290559227883648
-16.318873656999777,83.01022587765759,-0.40355821125814373
-16.364212775613016,83.01201589851013,-0.41938131760585406
-16.367069659997963,83.00190598197716,-0.430704482629892
-16.341043782840078,82.98694044114272,-0.456164894484516
-16.286055690840243,82.96053471116745,-0.4935136855317239
-16.274888294563276,82.96495478174448,-0.5443770086143331
-16.24815947842169,82.96412947136635,-0.5490808784929868
-16.194021973499577,82.94046105025608,-0.5616215829034275
-16.19787938026857,82.9720286099174,-0.5518308766365578
-16.202441129396355,82.95782035657128,-0.5499827288722372
-16.216440444580808,82.97465414753226,-0.4846373700254958
-16.196036511659987,83.00269541751555,-0.40506850430085706
-16.18002217158369,83.0097999267743,-0.3005469628068056
-16.141011186213927,83.02612536881641,-0.21577106166083126
-16.143465538126893,83.05572805591648,-0.21928666566313382
-16.154969987756584,83.0801701605435,-0.21161776438918878
-16.20643035285706,83.04936295757567,-0.1998689526334374
-16.216189605645962,83.0086875675558,-0.21846207095373416
-16.211000050874663,82.9835858155865,-0.2835377126640424
-16.19456633078235,82.96065726822722,-0.36745102636848515
-16.250540230899897,82.92670289481629,-0.38990631111113316
-16.28483965605034,82.89521263601087,-0.4087758110769357
-16.263786152530784,82.92191525068142,-0.4353718531094728
-16.26040743375431,82.91360079383837,-0.45936826992371493
