ForceDecks Raw Data Export,2.0
Frequency,200
Recording Date,2024-03-06T11:34:26
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-06T11:34:49
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
3.45,272.185504,75.375313,-41.161697,254.175061,-75.221079,-40.760418,,-0.399263,110.497543,108.993857,53.093366,113.5,-10.450246,59.816953,91.308354
3.455,271.685504,75.514031,-39.651057,253.175061,-75.761105,-41.772604,,-0.149263,110.997543,108.243857,52.593366,113.25,-11.200246,59.816953,91.308354
3.46,271.685504,75.740396,-42.030646,252.175061,-75.329901,-39.374558,,-0.399263,109.747543,109.743857,52.593366,113.5,-10.450246,59.316953,89.808354
3.465,270.185504,76.843751,-40.668789,253.925061,-75.658434,-41.437055,,-0.899263,110.497543,108.993857,51.593366,113,-10.450246,59.316953,92.058354
3.47,273.935504,74.332525,-40.702071,255.675061,-74.298691,-41.785584,,0.850737,110.247543,109.493857,53.343366,113.5,-10.450246,61.066953,91.558354
3.475,272.935504,74.830197,-41.24598,253.675061,-75.611778,-42.115025,,0.350737,109.997543,109.493857,53.093366,113,-10.950246,59.816953,91.808354
3.48,273.435504,75.593028,-39.988378,254.425061,-75.75147,-40.932118,,0.350737,110.997543,109.743857,52.343366,113.5,-10.450246,59.316953,92.058354
3.485,272.435504,75.644757,-40.926172,254.175061,-74.97912,-40.760418,,-0.399263,110.747543,109.243857,52.843366,113.5,-10.450246,60.066953,91.058354
3.49,273.185504,75.999888,-40.222183,252.925061,-76.687033,-42.026901,,0.350737,110.747543,110.243857,51.843366,113.25,-11.450246,59.066953,92.058354
3.495,273.685504,74.9622,-40.542401,254.175061,-75.946957,-41.608258,,0.350737,110.747543,109.493857,53.093366,113.5,-10.950246,59.566953,92.058354
3.5,274.435504,75.541675,-40.235291,254.425061,-75.026306,-42.20263,,0.350737,111.247543,110.243857,52.593366,112.5,-10.200246,59.816953,92.308354
3.505,274.435504,75.317578,-40.235291,254.425061,-75.509749,-40.932118,,0.600737,110.997543,110.243857,52.593366,113.5,-10.450246,59.566953,91.808354
3.51,272.185504,76.956955,-42.349307,254.425061,-75.75147,-40.508614,,-1.149263,110.497543,110.743857,52.093366,113.75,-10.450246,59.316953,91.808354
3.515,273.185504,75.549644,-42.983127,253.675061,-75.369342,-40.416001,,-0.399263,109.747543,110.743857,53.093366,114,-10.950246,60.066953,90.558354
3.52,273.935504,74.55703,-41.882093,254.175061,-75.946957,-42.032179,,0.100737,110.247543,109.743857,53.843366,114,-11.700246,60.316953,91.558354
3.525,274.435504,75.541675,-42.198412,255.925061,-75.547789,-41.955276,,-0.149263,110.497543,110.993857,53.093366,113.5,-10.450246,59.816953,93.058354
3.53,273.435504,76.042859,-43.140858,254.425061,-75.993192,-41.355622,,-0.899263,110.247543,110.993857,53.093366,114,-11.200246,59.816953,91.808354
3.535,272.935504,76.407493,-42.430326,254.425061,-76.476635,-43.049637,,-0.649263,110.247543,110.993857,52.343366,113.5,-11.700246,59.816953,92.808354
3.54,273.435504,76.267775,-42.352738,254.425061,-75.509749,-41.355622,,-0.149263,109.997543,111.493857,52.093366,113.25,-10.450246,59.566953,92.058354
3.545,273.935504,75.230546,-43.455456,254.925061,-75.361647,-41.274509,,0.100737,109.247543,111.493857,53.093366,113.25,-10.200246,59.566953,92.308354
3.55,271.435504,75.923441,-43.855694,253.925061,-75.658434,-41.861392,,-0.399263,108.497543,110.993857,52.343366,113.5,-11.200246,60.066953,91.558354
3.555,272.935504,75.280853,-42.035544,254.425061,-75.268027,-40.932118,,0.350737,109.497543,110.493857,52.593366,113.5,-10.450246,59.816953,91.558354
3.56,273.935504,75.679557,-42.668775,254.425061,-75.268027,-42.20263,,0.100737,109.747543,111.493857,52.593366,113.5,-11.200246,60.566953,91.558354
3.565,274.935504,75.180605,-42.905489,252.425061,-75.864387,-42.110148,,-0.399263,110.497543,110.993857,53.843366,112.25,-10.700246,59.066953,91.808354
3.57,273.685504,75.411621,-42.117201,253.675061,-75.611778,-42.115025,,0.350737,109.747543,110.993857,52.593366,112.75,-10.700246,59.566953,92.058354
3.575,270.435504,77.11383,-43.220998,253.425061,-76.050381,-41.518809,,-0.899263,108.997543,110.993857,51.343366,113.5,-11.200246,59.566953,91.558354
3.58,271.435504,75.017149,-43.45873,253.175061,-75.51819,-40.921415,,0.350737,107.997543,110.493857,52.593366,112.75,-10.200246,59.066953,91.558354
3.585,273.685504,75.861042,-44.085701,254.175061,-75.704998,-42.032179,,0.100737,108.747543,112.493857,52.343366,113.25,-10.950246,59.816953,92.058354
3.59,272.185504,75.375313,-43.141046,253.925061,-74.931842,-41.012717,,-0.399263,109.247543,110.243857,53.093366,113.75,-10.950246,60.566953,90.558354
3.595,271.935504,76.01,-43.775058,254.425061,-75.993192,-40.08511,,-0.649263,108.997543,110.993857,52.593366,114.25,-10.700246,59.316953,91.558354
3.6,272.685504,75.462638,-43.457086,251.925061,-75.526716,-43.049138,,0.100737,108.747543,111.243857,52.593366,112,-11.200246,59.816953,91.308354
3.605,272.435504,75.419016,-43.694717,250.425061,-76.224689,-44.167531,,0.100737,108.497543,111.243857,52.593366,111.5,-11.950246,59.566953,91.308354
3.61,271.935504,76.688469,-42.190123,252.675061,-76.154419,-42.281702,,-0.399263,109.747543,110.993857,51.593366,112.75,-11.200246,59.316953,91.808354
3.615,271.935504,75.783843,-43.775058,254.675061,-74.831915,-41.949658,,0.100737,108.247543,111.493857,52.093366,112.5,-9.950246,59.816953,92.308354
3.62,272.435504,74.967533,-43.299211,252.175061,-76.549292,-43.647384,,0.850737,107.997543,111.243857,52.343366,112.5,-11.950246,59.566953,92.058354
3.625,272.435504,75.644757,-43.299211,252.175061,-75.573779,-42.365536,,0.350737,108.497543,111.493857,52.093366,112,-10.700246,59.316953,91.558354
3.63,269.185504,75.986884,-42.420997,249.175061,-76.730482,-43.308032,,-0.399263,108.497543,109.243857,51.843366,112,-12.450246,59.316953,90.308354
3.635,273.685504,74.9622,-42.117201,252.175061,-75.817658,-41.510971,,0.350737,109.747543,110.493857,53.093366,112.75,-10.950246,59.316953,91.058354
3.64,271.435504,75.470295,-42.664803,253.175061,-75.275275,-43.049389,,0.100737,108.747543,110.243857,52.343366,112,-10.700246,59.816953,92.058354
3.645,273.435504,75.593028,-43.928978,249.425061,-76.776858,-43.480621,,-0.399263,109.247543,111.493857,53.093366,111.5,-11.950246,58.816953,91.058354
3.65,272.435504,75.870499,-43.299211,255.175061,-75.408319,-41.445201,,-0.399263,109.247543,110.993857,52.593366,113.5,-10.450246,59.816953,92.308354
3.655,273.935504,75.455052,-43.848797,254.675061,-75.556367,-41.526569,,0.350737,108.747543,112.243857,52.593366,113.5,-10.700246,59.816953,92.058354
3.66,272.685504,75.913708,-43.85223,253.175061,-75.761105,-43.900578,,-0.399263,108.997543,111.493857,52.593366,112,-11.200246,59.816953,92.558354
