ForceDecks Raw Data Export,1.0
Weight,53.94
Frequency,500
Recording Date,2024-03-06T11:43:43
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-06T11:44:05
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Left,Right
18.65,0.886026,4.061447
18.652,-0.113974,1.061447
18.654,-1.113974,0.061447
18.656,-0.113974,-0.938553
18.658,-2.113974,-0.938553
18.66,-0.113974,-0.938553
18.662,-1.113974,0.061447
18.664,0.886026,1.061447
18.666,-2.113974,2.061447
18.668,-0.113974,1.061447
18.67,0.886026,-0.938553
18.672,-0.113974,0.061447
18.674,0.886026,0.061447
18.676,-0.113974,2.061447
18.678,-1.113974,2.061447
18.68,-1.113974,-0.938553
18.682,-1.113974,0.061447
18.684,-2.113974,0.061447
18.686,-0.113974,-1.938553
18.688,-0.113974,1.061447
18.69,-1.113974,0.061447
18.692,-2.113974,1.061447
18.694,-0.113974,0.061447
18.696,1.886026,2.061447
18.698,-0.113974,1.061447
18.7,-0.113974,0.061447
18.702,-1.113974,1.061447
18.704,-0.113974,2.061447
18.706,0.886026,1.061447
18.708,2.886026,0.061447
18.71,-1.113974,0.061447
18.712,-0.113974,3.061447
18.714,-0.113974,2.061447
18.716,-1.113974,1.061447
18.718,-2.113974,1.061447
18.72,-1.113974,2.061447
18.722,-0.113974,-1.938553
18.724,1.886026,0.061447
18.726,0.886026,0.061447
18.728,-0.113974,0.061447
18.73,0.886026,1.061447
18.732,-1.113974,2.061447
18.734,0.886026,1.061447
18.736,-0.113974,3.061447
18.738,-2.113974,0.061447
18.74,-0.113974,1.061447
18.742,-4.113974,0.061447
18.744,-2.113974,2.061447
18.746,0.886026,1.061447
18.748,-1.113974,0.061447
18.75,-0.113974,1.061447
18.752,0.886026,0.061447
18.754,-0.113974,0.061447
18.756,-1.113974,1.061447
18.758,-0.113974,3.061447
18.76,1.886026,1.061447
18.762,-0.113974,2.061447
18.764,-1.113974,0.061447
18.766,0.886026,0.061447
18.768,-1.113974,1.061447
18.77,-1.113974,1.061447
18.772,0.886026,0.061447
18.774,-0.113974,-0.938553
18.776,0.886026,1.061447
18.778,-1.113974,1.061447
18.78,1.886026,1.061447
18.782,-1.113974,-0.938553
18.784,1.886026,0.061447
18.786,-1.113974,1.061447
18.788,-1.113974,1.061447
18.79,-0.113974,0.061447
18.792,-0.113974,0.061447
18.794,-2.113974,1.061447
18.796,0.886026,0.061447
18.798,0.886026,1.061447
18.8,0.886026,1.061447
18.802,-1.113974,-0.938553
18.804,-0.113974,-0.938553
18.806,0.886026,-0.938553
18.808,-2.113974,0.061447
18.81,-0.113974,2.061447
18.812,-0.113974,0.061447
18.814,0.886026,1.061447
18.816,0.886026,1.061447
18.818,-1.113974,0.061447
18.82,0.886026,2.061447
18.822,0.886026,4.061447
18.824,-0.113974,2.061447
18.826,-1.113974,3.061447
18.828,1.886026,3.061447
18.83,0.886026,1.061447
18.832,0.886026,0.061447
18.834,-0.113974,1.061447
18.836,-0.113974,2.061447
18.838,-0.113974,2.061447
18.84,-0.113974,2.061447
18.842,-0.113974,1.061447
18.844,-0.113974,2.061447
18.846,-0.113974,-0.938553
18.848,-0.113974,0.061447
18.85,-2.113974,0.061447
18.852,-0.113974,2.061447
18.854,1.886026,0.061447
18.856,0.886026,-1.938553
18.858,0.886026,1.061447
18.86,0.886026,1.061447
18.862,-0.113974,-0.938553
18.864,1.886026,0.061447
18.866,-0.113974,3.061447
18.868,-1.113974,1.061447
18.87,-2.113974,-0.938553
18.872,-2.113974,1.061447
18.874,-0.113974,2.061447
18.876,-0.113974,0.061447
18.878,0.886026,3.061447
18.88,1.886026,1.061447
18.882,-1.113974,2.061447
18.884,0.886026,2.061447
18.886,0.886026,1.061447
18.888,0.886026,1.061447
18.89,-1.113974,-1.938553
18.892,0.886026,-0.938553
18.894,-2.113974,2.061447
18.896,-0.113974,0.061447
18.898,-0.113974,1.061447
18.9,-0.113974,-0.938553
18.902,-1.113974,0.061447
18.904,-2.113974,0.061447
18.906,-0.113974,0.061447
18.908,0.886026,2.061447
18.91,-0.113974,0.061447
18.912,-0.113974,-0.938553
18.914,0.886026,0.061447
18.916,-1.113974,1.061447
18.918,-0.113974,1.061447
18.92,0.886026,0.061447
18.922,0.886026,1.061447
18.924,0.886026,1.061447
18.926,0.886026,0.061447
18.928,0.886026,0.061447
18.93,1.886026,2.061447
18.932,-0.113974,2.061447
18.934,0.886026,0.061447
18.936,-1.113974,2.061447
18.938,0.886026,1.061447
18.94,0.886026,0.061447
18.942,-1.113974,0.061447
18.944,-0.113974,2.061447
18.946,0.886026,1.061447
18.948,-1.113974,1.061447
18.95,-1.113974,0.061447
18.952,-0.113974,0.061447
18.954,-0.113974,-0.938553
18.956,-0.113974,0.061447
18.958,-0.113974,1.061447
18.96,-1.113974,0.061447
18.962,-0.113974,2.061447
18.964,0.886026,1.061447
18.966,1.886026,1.061447
18.968,0.886026,1.061447
18.97,-0.113974,2.061447
18.972,-1.113974,2.061447
18.974,0.886026,1.061447
18.976,-1.113974,1.061447
18.978,-1.113974,0.061447
18.98,-3.113974,0.061447
18.982,-2.113974,1.061447
18.984,-1.113974,0.061447
18.986,0.886026,0.061447
18.988,-0.113974,-0.938553
18.99,-0.113974,1.061447
18.992,-0.113974,-0.938553
18.994,0.886026,2.061447
18.996,2.886026,2.061447
18.998,2.886026,3.061447
19,-0.113974,1.061447
19.002,0.886026,0.061447
19.004,-2.113974,-1.938553
19.006,-2.113974,0.061447
19.008,-2.113974,0.061447
19.01,0.886026,0.061447
19.012,1.886026,1.061447
19.014,3.886026,0.061447
19.016,0.886026,3.061447
19.018,0.886026,1.061447
19.02,-2.113974,-0.938553
19.022,-0.113974,-0.938553
19.024,-2.113974,0.061447
19.026,-2.113974,1.061447
19.028,-0.113974,1.061447
19.03,0.886026,1.061447
19.032,-1.113974,-0.938553
19.034,-1.113974,0.061447
19.036,-0.113974,-1.938553
19.038,-0.113974,-0.938553
19.04,-0.113974,3.061447
19.042,1.886026,1.061447
19.044,0.886026,2.061447
19.046,0.886026,0.061447
19.048,-1.113974,-0.938553
19.05,-0.113974,-0.938553
19.052,-1.113974,0.061447
19.054,1.886026,0.061447
19.056,-1.113974,0.061447
19.058,1.886026,1.061447
19.06,-2.113974,1.061447
19.062,1.886026,0.061447
19.064,-0.113974,-1.938553
19.066,-1.113974,1.061447
19.068,-0.113974,0.061447
19.07,-1.113974,0.061447
19.072,-0.113974,2.061447
19.074,0.886026,1.061447
19.076,-0.113974,0.061447
19.078,0.886026,1.061447
19.08,-0.113974,0.061447
19.082,0.886026,1.061447
19.084,0.886026,-0.938553
19.086,-1.113974,0.061447
19.088,1.886026,1.061447
19.09,-1.113974,2.061447
19.092,0.886026,-0.938553
19.094,-0.113974,1.061447
19.096,-1.113974,1.061447
19.098,-1.113974,0.061447
19.1,1.886026,0.061447
19.102,0.886026,1.061447
19.104,-0.113974,0.061447
19.106,0.886026,0.061447
19.108,-0.113974,2.061447
19.11,1.886026,-0.938553
19.112,0.886026,0.061447
19.114,-0.113974,1.061447
19.116,-1.113974,0.061447
19.118,-0.113974,1.061447
19.12,-0.113974,0.061447
19.122,-0.113974,0.061447
19.124,0.886026,-0.938553
19.126,1.886026,-0.938553
19.128,-0.113974,1.061447
19.13,-1.113974,2.061447
19.132,-0.113974,0.061447
19.134,-0.113974,-1.938553
19.136,-0.113974,0.061447
19.138,-2.113974,-0.938553
19.14,0.886026,1.061447
19.142,1.886026,2.061447
19.144,0.886026,-0.938553
19.146,-1.113974,1.061447
19.148,0.886026,-1.938553
19.15,-0.113974,1.061447
19.152,-0.113974,1.061447
19.154,-1.113974,1.061447
19.156,0.886026,1.061447
19.158,-0.113974,1.061447
19.16,0.886026,1.061447
19.162,-0.113974,1.061447
19.164,-1.113974,1.061447
19.166,-1.113974,0.061447
19.168,-0.113974,-0.938553
19.17,0.886026,1.061447
19.172,-1.113974,2.061447
19.174,0.886026,1.061447
19.176,1.886026,0.061447
19.178,-0.113974,0.061447
19.18,0.886026,0.061447
19.182,-1.113974,4.061447
19.184,-0.113974,-0.938553
19.186,1.886026,1.061447
19.188,0.886026,1.061447
19.19,-1.113974,0.061447
19.192,-2.113974,-0.938553
19.194,-0.113974,0.061447
19.196,-0.113974,-1.938553
19.198,-1.113974,0.061447
19.2,-1.113974,1.061447
19.202,-1.113974,-1.938553
19.204,0.886026,0.061447
