ForceDecks Raw Data Export,2.0
Weight,53.79
Frequency,200
Recording Date,2024-03-06T11:38:06
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-06T11:38:19
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
55.395,0.638956,0,0,183.400485,28.757137,-42.929736,,-0.671723,0.925971,0.956311,-0.571602,52.126214,21.306432,91.833131,18.134709
55.4,1.888956,0,0,182.900485,26.81826,-45.403566,,1.078277,0.925971,-0.293689,0.178398,51.626214,20.556432,90.833131,19.884709
55.405,1.638956,0,0,180.900485,28.134655,-46.501171,,-0.421723,0.925971,0.956311,0.178398,50.876214,20.056432,91.083131,18.884709
55.41,1.138956,0,0,181.150485,27.247086,-43.760354,,0.828277,0.175971,-0.293689,0.428398,51.126214,21.056432,89.583131,19.384709
55.415,-0.361044,0,0,181.150485,28.265576,-46.139591,,0.328277,-0.574029,0.206311,-0.321602,50.376214,20.806432,90.583131,19.384709
55.42,0.138956,0,0,183.150485,27.956916,-44.45912,,-0.671723,0.425971,-0.043689,0.428398,51.376214,21.306432,91.083131,19.384709
55.425,1.388956,0,0,182.650485,28.706865,-46.940523,,-0.421723,0.425971,0.956311,0.428398,50.876214,20.556432,92.083131,19.134709
55.43,1.388956,0,0,181.150485,27.926079,-44.949973,,0.328277,0.175971,0.706311,0.178398,51.376214,20.306432,90.833131,18.634709
55.435,0.888956,0,0,180.650485,28.003372,-45.67084,,0.578277,1.175971,-0.293689,-0.571602,50.876214,20.306432,90.583131,18.884709
55.44,1.638956,0,0,183.150485,28.628495,-44.45912,,0.078277,1.425971,-0.293689,0.428398,51.626214,21.056432,91.833131,18.634709
55.445,-0.111044,0,0,180.900485,28.134655,-44.714277,,-0.171723,-0.574029,0.456311,0.178398,51.126214,20.556432,90.583131,18.634709
55.45,1.388956,0,0,179.650485,29.528575,-47.124612,,0.328277,0.175971,0.206311,0.678398,49.626214,20.556432,90.833131,18.634709
55.455,2.638956,0,0,181.150485,28.605073,-44.355163,,0.828277,0.925971,0.706311,0.178398,50.876214,21.056432,90.583131,18.634709
55.46,1.138956,0,0,183.150485,27.956916,-47.40069,,0.578277,0.675971,0.206311,-0.321602,50.876214,20.556432,91.833131,19.884709
55.465,0.388956,0,0,184.400485,27.267134,-43.281255,,0.078277,0.175971,-0.043689,0.178398,52.376214,21.306432,91.333131,19.384709
55.47,0.388956,0,0,180.400485,28.212634,-44.240925,,-0.171723,-0.074029,0.456311,0.178398,51.126214,20.556432,90.333131,18.384709
55.475,-0.361044,0,0,181.900485,27.303791,-46.24553,,-1.171723,0.175971,0.206311,0.428398,51.126214,20.306432,90.833131,19.634709
55.48,1.638956,0,0,182.900485,27.490757,-47.170921,,0.328277,0.425971,0.456311,0.428398,50.876214,20.556432,91.333131,20.134709
55.485,-0.611044,0,0,181.650485,28.187774,-45.419418,,-0.421723,-0.324029,-0.293689,0.428398,50.876214,20.806432,90.833131,19.134709
55.49,-0.361044,0,0,180.650485,27.662936,-42.092106,,-0.921723,-0.074029,0.456311,0.178398,51.876214,20.806432,89.833131,18.134709
55.495,0.638956,0,0,179.650485,29.186244,-45.92506,,0.328277,0.925971,-0.043689,-0.571602,50.126214,20.556432,90.583131,18.384709
55.5,0.888956,0,0,183.150485,28.628495,-44.45912,,-0.171723,0.675971,-0.043689,0.428398,51.126214,21.556432,91.333131,19.134709
55.505,0.138956,0,0,181.900485,28.318082,-43.283746,,-0.171723,-0.574029,0.956311,-0.071602,51.626214,21.056432,90.833131,18.384709
55.51,0.388956,0,0,183.400485,27.41581,-44.10476,,-0.671723,-0.074029,0.456311,0.678398,51.626214,21.306432,90.833131,19.634709
55.515,2.138956,0,0,182.900485,28.163254,-44.814448,,0.578277,0.925971,0.706311,-0.071602,51.376214,21.056432,91.333131,19.134709
55.52,0.888956,0,0,181.650485,27.510649,-42.453558,,0.828277,0.425971,-0.043689,-0.321602,51.876214,21.056432,90.083131,18.634709
55.525,0.138956,0,0,184.400485,27.934161,-45.034233,,0.328277,-0.074029,-0.793689,0.678398,51.376214,21.556432,91.583131,19.884709
55.53,1.638956,0,0,184.400485,27.600648,-44.449907,,0.328277,0.675971,-0.293689,0.928398,51.876214,21.306432,91.583131,19.634709
55.535,2.888956,0,0,183.900485,28.67895,-42.813016,,0.828277,0.425971,1.456311,0.178398,51.626214,22.056432,91.333131,18.884709
55.54,0.138956,0,0,183.150485,27.956916,-46.812376,,1.078277,-0.574029,0.206311,-0.571602,51.376214,20.306432,92.083131,19.384709
55.545,-0.361044,0,0,183.900485,28.01011,-45.742589,,0.328277,-1.074029,0.206311,0.178398,51.376214,21.056432,91.833131,19.634709
55.55,1.388956,0,0,184.150485,28.806999,-45.973049,,-0.421723,0.675971,0.956311,0.178398,51.626214,20.806432,92.833131,18.884709
55.555,0.388956,0,0,182.150485,28.110399,-45.886286,,-0.421723,0.175971,0.706311,-0.071602,51.376214,20.306432,91.583131,18.884709
55.56,0.638956,0,0,184.400485,28.267674,-43.281255,,-0.921723,0.925971,-0.293689,0.928398,51.626214,22.056432,91.333131,19.384709
55.565,1.888956,0,0,185.150485,29.315736,-44.56083,,0.078277,0.175971,0.706311,0.928398,51.376214,22.056432,92.583131,19.134709
55.57,2.888956,0,0,184.900485,28.191234,-44.329707,,0.078277,0.925971,1.206311,0.678398,51.376214,22.056432,91.583131,19.884709
55.575,1.888956,0,0,183.650485,28.885428,-46.098214,,0.078277,0.925971,-0.293689,1.178398,50.876214,21.306432,92.083131,19.384709
55.58,-1.611044,0,0,182.650485,28.706865,-44.580825,,-0.921723,0.175971,-1.043689,0.178398,51.126214,21.306432,91.333131,18.884709
55.585,-0.111044,0,0,184.400485,27.267134,-42.696929,,-0.921723,0.675971,-0.043689,0.178398,52.126214,21.806432,90.833131,19.634709
55.59,0.888956,0,0,183.650485,28.215677,-44.338077,,0.328277,0.175971,-0.293689,0.678398,51.376214,21.556432,91.333131,19.384709
55.595,0.638956,0,0,185.900485,28.039587,-41.772803,,0.328277,0.175971,-0.543689,0.678398,52.126214,22.806432,91.333131,19.634709
55.6,-0.111044,0,0,184.900485,28.523845,-44.912453,,-0.921723,0.175971,-0.293689,0.928398,51.626214,21.556432,92.333131,19.384709
55.605,2.138956,0,0,185.150485,27.654925,-42.814953,,0.828277,0.675971,1.206311,-0.571602,51.876214,22.306432,91.083131,19.884709
55.61,-0.111044,0,0,185.150485,28.31925,-45.142789,,-0.921723,0.425971,-0.543689,0.928398,51.376214,21.806432,92.083131,19.884709
55.615,1.388956,0,0,184.900485,29.521679,-46.077945,,-0.421723,0.925971,-0.293689,1.178398,50.376214,22.306432,92.333131,19.884709
55.62,0.388956,0,0,183.650485,28.885428,-43.751365,,-0.921723,1.425971,0.456311,-0.571602,51.376214,21.806432,91.583131,18.884709
55.625,2.888956,0,0,182.400485,28.914796,-46.118761,,0.328277,1.425971,0.956311,0.178398,51.126214,20.556432,92.083131,18.634709
55.63,1.138956,0,0,183.650485,28.885428,-44.338077,,-0.421723,0.425971,0.456311,0.678398,51.376214,21.556432,91.833131,18.884709
55.635,1.638956,0,0,183.150485,27.621127,-44.45912,,0.578277,0.675971,0.956311,-0.571602,51.376214,21.306432,90.833131,19.634709
55.64,-0.111044,0,0,182.650485,28.370156,-46.940523,,-0.421723,0.175971,-0.543689,0.678398,50.376214,21.056432,91.333131,19.884709
55.645,2.138956,0,0,180.650485,29.024682,-42.688561,,0.078277,0.925971,0.456311,0.678398,50.876214,21.556432,90.083131,18.134709
55.65,-0.361044,0,0,180.900485,29.494519,-45.309908,,-0.171723,-0.324029,-0.293689,0.428398,50.626214,20.806432,91.333131,18.134709
55.655,-0.861044,0,0,180.900485,28.134655,-42.927383,,-0.171723,-0.824029,0.456311,-0.321602,50.876214,21.556432,89.583131,18.884709
55.66,1.138956,0,0,181.400485,27.379049,-45.779008,,-0.421723,0.925971,-0.043689,0.678398,51.126214,20.306432,90.583131,19.384709
55.665,-1.111044,0,0,178.150485,28.74156,-44.497265,,0.578277,-0.574029,-0.043689,-1.071602,50.126214,20.556432,89.333131,18.134709
55.67,1.138956,0,0,181.400485,28.057107,-43.99704,,0.828277,0.175971,-0.293689,0.428398,50.876214,21.306432,90.083131,19.134709
55.675,-1.861044,0,0,179.900485,27.607334,-43.764942,,-1.171723,-0.074029,-0.793689,0.178398,51.376214,20.306432,89.833131,18.384709
