ForceDecks Raw Data Export,2.0
Weight,53.79
Frequency,200
Recording Date,2024-03-06T11:38:06
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 2)"
Analysis Date,2024-03-06T11:38:19
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
16.24,205.638956,-5.906227,-63.013909,0.650485,0,0,,0.328277,72.425971,25.456311,107.428398,4.876214,-4.943568,5.583131,-4.865291
16.245,203.138956,-7.189908,-65.911111,-0.849515,0,0,,-0.171723,70.675971,24.956311,107.678398,5.626214,-5.443568,5.083131,-6.115291
16.25,204.388956,-6.393694,-62.608517,-0.099515,0,0,,0.328277,72.175971,24.706311,107.178398,5.126214,-5.193568,4.833131,-4.865291
16.255,205.388956,-5.464268,-62.828302,-2.349515,0,0,,0.078277,72.675971,25.456311,107.178398,3.876214,-5.943568,5.583131,-5.865291
16.26,205.888956,-6.347112,-61.105703,-0.599515,0,0,,0.828277,72.925971,24.706311,107.428398,5.876214,-5.443568,5.583131,-6.615291
16.265,206.638956,-6.472886,-62.708962,-0.349515,0,0,,0.578277,72.675971,25.206311,108.178398,4.626214,-5.193568,4.333131,-4.115291
16.27,206.388956,-6.629717,-65.134248,0.900485,0,0,,0.328277,71.675971,25.956311,108.428398,5.626214,-5.443568,5.583131,-4.865291
16.275,203.388956,-7.332258,-64.505663,0.900485,0,0,,0.328277,70.925971,24.706311,107.428398,5.876214,-4.693568,5.333131,-5.615291
16.28,205.388956,-5.464268,-60.20523,0.650485,0,0,,0.328277,73.675971,24.456311,106.928398,5.626214,-5.693568,5.083131,-4.365291
16.285,203.138956,-5.676166,-66.441537,0.150485,0,0,,-1.171723,71.425971,25.456311,107.428398,5.376214,-5.443568,5.583131,-5.365291
16.29,205.888956,-6.048408,-64.769085,1.650485,0,0,,-0.421723,72.425971,25.456311,108.428398,5.126214,-5.443568,5.833131,-3.865291
16.295,204.888956,-7.278579,-63.507519,-0.099515,0,0,,0.578277,71.675971,24.706311,107.928398,5.126214,-5.443568,5.833131,-5.615291
16.3,202.888956,-6.744085,-64.66463,-2.599515,0,0,,-0.421723,71.425971,24.456311,107.428398,4.376214,-5.693568,4.833131,-6.115291
16.305,203.638956,-6.568244,-64.16191,0.650485,0,0,,-0.171723,71.675971,24.706311,107.428398,5.376214,-4.693568,5.583131,-5.615291
16.31,202.138956,-6.312738,-63.571934,-1.349515,0,0,,-0.171723,71.425971,24.456311,106.428398,5.376214,-5.443568,4.583131,-5.865291
16.315,203.638956,-6.870249,-63.103665,0.400485,0,0,,0.578277,71.425971,24.706311,106.928398,5.626214,-5.443568,5.333131,-5.115291
16.32,203.138956,-5.676166,-63.258986,1.650485,0,0,,-0.421723,72.175971,24.706311,106.678398,5.626214,-4.943568,5.833131,-4.865291
16.325,205.638956,-7.102498,-62.489932,0.650485,0,0,,0.578277,72.425971,24.456311,108.178398,5.876214,-5.443568,5.083131,-4.865291
16.33,202.888956,-7.350328,-63.071394,1.150485,0,0,,0.328277,71.425971,23.956311,107.178398,5.126214,-4.693568,5.583131,-4.865291
16.335,205.138956,-6.22042,-63.692751,-1.099515,0,0,,-0.421723,72.675971,24.706311,108.178398,4.126214,-5.943568,5.583131,-4.865291
16.34,206.888956,-4.235607,-62.37278,1.150485,0,0,,-0.421723,73.925971,25.956311,107.428398,5.626214,-4.943568,5.083131,-4.615291
16.345,205.388956,-6.362564,-64.402145,0.150485,0,0,,-0.171723,72.175971,25.206311,108.178398,4.876214,-4.693568,5.583131,-5.615291
16.35,205.138956,-6.22042,-61.066482,0.400485,0,0,,0.828277,72.675971,24.706311,106.928398,4.876214,-4.693568,5.583131,-5.365291
16.355,204.888956,-5.777766,-62.981625,2.150485,0,0,,0.328277,72.175971,25.456311,106.928398,6.376214,-5.443568,6.083131,-4.865291
16.36,205.888956,-6.048408,-64.245745,-1.099515,0,0,,-0.171723,72.425971,25.456311,108.178398,5.126214,-5.943568,4.583131,-4.865291
16.365,202.138956,-6.312738,-62.505836,0.650485,0,0,,0.078277,71.675971,24.206311,106.178398,5.876214,-5.193568,4.833131,-4.865291
16.37,202.388956,-6.760746,-63.759602,-2.599515,0,0,,0.328277,70.925971,24.706311,106.428398,4.626214,-6.693568,5.583131,-6.115291
16.375,202.138956,-6.921231,-63.038885,-0.099515,0,0,,0.328277,71.175971,24.206311,106.428398,5.126214,-5.443568,4.583131,-4.365291
16.38,203.388956,-5.820377,-65.035436,0.900485,0,0,,-0.421723,71.425971,25.456311,106.928398,5.376214,-4.943568,5.833131,-5.365291
16.385,201.138956,-6.344123,-64.423693,0.400485,0,0,,-0.171723,70.675971,24.706311,105.928398,4.876214,-5.193568,5.583131,-4.865291
16.39,202.388956,-6.760746,-63.759602,-0.349515,0,0,,-0.171723,71.425971,24.206311,106.928398,5.876214,-5.443568,4.333131,-5.115291
16.395,203.638956,-6.870249,-62.045419,-1.099515,0,0,,1.078277,71.425971,24.706311,106.428398,4.876214,-6.443568,5.333131,-4.865291
16.4,201.638956,-6.938393,-63.195201,1.400485,0,0,,-0.421723,71.675971,23.456311,106.928398,5.376214,-4.693568,5.583131,-4.865291
16.405,201.888956,-6.472867,-63.91751,-0.349515,0,0,,-0.421723,71.425971,24.206311,106.678398,5.126214,-5.693568,5.583131,-5.365291
16.41,204.388956,-6.69459,-63.135698,1.400485,0,0,,0.328277,71.925971,24.706311,107.428398,5.126214,-5.193568,5.583131,-4.115291
16.415,200.138956,-7.912255,-64.207212,0.400485,0,0,,0.078277,70.175971,23.456311,106.428398,5.876214,-5.943568,5.083131,-4.615291
16.42,201.888956,-6.472867,-63.91751,-0.349515,0,0,,-0.171723,71.175971,24.456311,106.428398,4.626214,-5.943568,5.083131,-4.115291
16.425,201.388956,-6.794317,-66.751373,0.900485,0,0,,-0.921723,70.425971,24.706311,107.178398,5.126214,-4.693568,5.583131,-5.115291
16.43,203.638956,-6.870249,-62.574542,-2.849515,0,0,,0.828277,71.425971,24.706311,106.678398,4.626214,-5.943568,5.083131,-6.615291
16.435,203.638956,-6.266239,-64.16191,0.400485,0,0,,0.078277,71.425971,25.206311,106.928398,5.376214,-5.193568,5.333131,-5.115291
16.44,202.638956,-6.600658,-63.415074,0.150485,0,0,,0.578277,70.925971,24.956311,106.178398,5.876214,-5.693568,5.083131,-5.115291
16.445,201.888956,-7.386736,-62.850092,0.900485,0,0,,0.828277,70.675971,24.206311,106.178398,5.876214,-5.693568,5.583131,-4.865291
16.45,201.888956,-6.77749,-63.383801,0.150485,0,0,,0.328277,70.925971,24.456311,106.178398,5.126214,-5.193568,5.333131,-5.115291
16.455,202.388956,-6.456876,-61.63004,0.650485,0,0,,0.828277,71.425971,24.456311,105.678398,5.376214,-4.943568,5.583131,-5.365291
16.46,200.638956,-7.892537,-61.899068,0.150485,0,0,,1.078277,70.425971,23.456311,105.678398,5.626214,-4.693568,4.583131,-5.365291
16.465,200.888956,-6.811227,-62.090219,-1.599515,0,0,,0.578277,70.925971,23.956311,105.428398,4.626214,-5.943568,4.583131,-4.865291
16.47,200.638956,-5.440371,-63.510171,0.900485,0,0,,-0.421723,71.175971,24.706311,105.178398,5.126214,-5.193568,5.583131,-4.615291
16.475,199.138956,-8.260816,-61.283159,-1.099515,0,0,,1.078277,70.175971,22.706311,105.178398,4.376214,-4.943568,5.083131,-5.615291
16.48,196.138956,-6.192295,-62.769858,-1.349515,0,0,,0.078277,69.425971,23.706311,102.928398,4.376214,-4.943568,4.833131,-5.615291
16.485,194.888956,-7.336487,-62.343139,0.400485,0,0,,0.078277,69.175971,22.456311,103.178398,5.626214,-5.443568,5.083131,-4.865291
16.49,194.638956,-6.555986,-62.700009,-0.099515,0,0,,0.328277,68.675971,23.456311,102.178398,4.376214,-5.943568,6.333131,-4.865291
16.495,192.888956,-5.818375,-62.989554,-2.849515,0,0,,0.078277,68.175971,23.706311,100.928398,4.626214,-5.943568,4.583131,-6.115291
16.5,189.888956,-5.910298,-65.119582,-1.099515,0,0,,-0.671723,66.925971,23.456311,100.178398,4.626214,-4.693568,5.083131,-6.115291
16.505,192.388956,-5.833497,-65.393511,-1.849515,0,0,,-0.421723,67.425971,24.206311,101.178398,5.126214,-6.443568,5.583131,-6.115291
16.51,189.638956,-7.053141,-64.353151,1.150485,0,0,,0.078277,66.425971,22.956311,100.178398,5.876214,-5.193568,5.083131,-4.615291
16.515,186.638956,-7.496025,-65.964869,-1.599515,0,0,,-0.921723,65.675971,21.956311,99.928398,4.626214,-5.443568,5.083131,-5.865291
16.52,186.638956,-6.836999,-61.923645,0.650485,0,0,,0.578277,65.925971,22.206311,97.928398,5.626214,-5.443568,5.333131,-4.865291
16.525,184.388956,-6.75366,-64.724535,-0.599515,0,0,,-0.421723,64.925971,22.206311,97.678398,5.126214,-5.693568,4.833131,-4.865291
16.53,182.888956,-7.481591,-65.255386,-0.099515,0,0,,0.078277,63.675971,22.206311,96.928398,4.376214,-4.693568,5.583131,-5.365291
16.535,178.138956,-6.817994,-64.878366,0.150485,0,0,,-0.921723,63.175971,20.956311,94.928398,4.376214,-4.693568,4.583131,-4.115291
16.54,177.638956,-6.490977,-63.241277,-0.599515,0,0,,0.078277,62.675971,21.456311,93.428398,5.126214,-5.943568,5.083131,-4.865291
16.545,173.638956,-7.348871,-64.077582,-1.849515,0,0,,-0.171723,61.175971,20.456311,92.178398,4.626214,-6.193568,4.833131,-5.115291
16.55,171.888956,-5.813639,-65.043384,-0.349515,0,0,,-0.421723,60.425971,21.456311,90.428398,5.126214,-5.193568,5.083131,-5.365291
16.555,168.138956,-5.028878,-63.61027,0.400485,0,0,,-0.421723,59.675971,20.956311,87.928398,5.626214,-5.193568,5.833131,-5.865291
16.56,165.138956,-5.865063,-65.418328,-0.349515,0,0,,-0.421723,57.925971,20.706311,86.928398,5.626214,-5.443568,5.083131,-5.615291
16.565,161.138956,-6.773969,-65.704871,-1.849515,0,0,,-0.421723,56.425971,19.706311,85.428398,5.126214,-5.693568,4.333131,-5.615291
16.57,157.888956,-4.771077,-66.716125,-1.099515,0,0,,-1.171723,55.675971,20.206311,83.178398,5.126214,-4.943568,4.583131,-5.865291
16.575,153.888956,-6.893285,-67.049902,-0.349515,0,0,,-0.421723,53.425971,19.206311,81.678398,4.376214,-5.193568,5.333131,-4.865291
16.58,152.388956,-6.557564,-67.002817,0.400485,0,0,,-0.421723,52.925971,19.206311,80.678398,5.126214,-5.443568,5.333131,-4.615291
16.585,149.388956,-5.865898,-63.299454,-0.599515,0,0,,0.328277,52.425971,18.706311,77.928398,4.626214,-5.193568,5.083131,-5.115291
16.59,147.888956,-4.677837,-66.127246,-0.599515,0,0,,-0.671723,51.925971,19.206311,77.428398,5.126214,-5.943568,5.583131,-5.365291
16.595,143.388956,-6.969159,-65.196718,0.400485,0,0,,0.328277,49.675971,17.956311,75.428398,5.376214,-5.693568,5.583131,-4.865291
16.6,141.638956,-6.403961,-65.621878,-0.099515,0,0,,0.328277,48.925971,18.206311,74.178398,4.626214,-5.193568,5.333131,-4.865291
16.605,138.138956,-7.456625,-66.504516,1.150485,0,0,,0.328277,47.425971,17.456311,72.928398,5.376214,-5.443568,5.583131,-4.365291
16.61,135.638956,-6.687241,-67.730279,-0.849515,0,0,,0.078277,46.425971,17.706311,71.428398,5.126214,-6.193568,5.583131,-5.365291
16.615,132.138956,-6.864368,-68.70884,0.150485,0,0,,-0.671723,45.675971,16.706311,70.428398,5.376214,-5.693568,6.083131,-5.615291
16.62,131.638956,-5.956066,-68.151288,-0.099515,0,0,,-0.421723,45.425971,17.206311,69.428398,4.876214,-6.193568,6.333131,-5.115291
