ForceDecks Raw Data Export,1.0
Weight,84.54
Frequency,500
Recording Date,2024-03-11T15:40:01
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-11T15:40:27
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right
21.292,-0.682587,1.842786
21.294,0.317413,1.842786
21.296,0.317413,-0.157214
21.298,1.317413,60.842786
21.3,-0.682587,135.842786
21.302,-13.682587,158.842786
21.304,-9.682587,321.842786
21.306,-7.682587,479.842786
21.308,-11.682587,678.842786
21.31,-7.682587,726.842786
21.312,7.317413,628.842786
21.314,37.317413,531.842786
21.316,47.317413,502.842786
21.318,27.317413,657.842786
21.32,-11.682587,810.842786
21.322,-64.682587,1084.842786
21.324,-78.682587,1277.842786
21.326,-51.682587,1477.842786
21.328,601.317413,2059.842786
21.33,760.317413,2436.842786
21.332,542.317413,2912.842786
21.334,733.317413,3231.842786
21.336,889.317413,3144.842786
21.338,1227.317413,2725.842786
21.34,1901.317413,2181.842786
21.342,2180.317413,1736.842786
21.344,2103.317413,1471.842786
21.346,1750.317413,1255.842786
21.348,1427.317413,1139.842786
21.35,1146.317413,1038.842786
21.352,974.317413,896.842786
21.354,849.317413,759.842786
21.356,697.317413,650.842786
21.358,577.317413,580.842786
21.36,489.317413,559.842786
21.362,404.317413,571.842786
21.364,372.317413,573.842786
21.366,373.317413,564.842786
21.368,388.317413,540.842786
21.37,386.317413,523.842786
21.372,357.317413,513.842786
21.374,329.317413,524.842786
21.376,300.317413,547.842786
21.378,292.317413,564.842786
21.38,306.317413,583.842786
21.382,323.317413,601.842786
21.384,334.317413,629.842786
21.386,327.317413,663.842786
21.388,316.317413,683.842786
21.39,311.317413,704.842786
21.392,331.317413,722.842786
21.394,352.317413,741.842786
21.396,363.317413,765.842786
21.398,372.317413,798.842786
21.4,385.317413,834.842786
21.402,404.317413,874.842786
21.404,426.317413,918.842786
21.406,449.317413,957.842786
21.408,467.317413,998.842786
21.41,479.317413,1043.842786
21.412,492.317413,1091.842786
21.414,501.317413,1136.842786
21.416,511.317413,1175.842786
21.418,527.317413,1203.842786
21.42,541.317413,1223.842786
21.422,564.317413,1227.842786
21.424,587.317413,1216.842786
21.426,615.317413,1188.842786
21.428,643.317413,1151.842786
21.43,668.317413,1106.842786
21.432,699.317413,1061.842786
21.434,738.317413,1014.842786
21.436,775.317413,975.842786
21.438,809.317413,932.842786
21.44,836.317413,894.842786
21.442,857.317413,859.842786
21.444,867.317413,826.842786
21.446,871.317413,795.842786
21.448,865.317413,768.842786
21.45,851.317413,745.842786
21.452,831.317413,729.842786
21.454,807.317413,717.842786
21.456,791.317413,712.842786
21.458,768.317413,715.842786
21.46,753.317413,724.842786
21.462,735.317413,735.842786
21.464,721.317413,752.842786
21.466,709.317413,771.842786
21.468,701.317413,789.842786
21.47,696.317413,805.842786
21.472,687.317413,820.842786
21.474,684.317413,833.842786
21.476,682.317413,847.842786
21.478,688.317413,857.842786
21.48,693.317413,862.842786
21.482,701.317413,867.842786
21.484,707.317413,867.842786
21.486,718.317413,867.842786
21.488,733.317413,869.842786
21.49,743.317413,867.842786
21.492,758.317413,864.842786
21.494,770.317413,859.842786
21.496,783.317413,855.842786
21.498,794.317413,850.842786
21.5,805.317413,842.842786
21.502,811.317413,834.842786
21.504,819.317413,827.842786
21.506,826.317413,821.842786
21.508,830.317413,810.842786
21.51,831.317413,803.842786
21.512,832.317413,794.842786
21.514,832.317413,784.842786
21.516,829.317413,776.842786
21.518,826.317413,763.842786
21.52,825.317413,754.842786
21.522,824.317413,742.842786
21.524,824.317413,728.842786
21.526,820.317413,715.842786
21.528,824.317413,703.842786
21.53,819.317413,692.842786
21.532,819.317413,681.842786
21.534,820.317413,669.842786
21.536,820.317413,662.842786
21.538,816.317413,652.842786
21.54,816.317413,645.842786
21.542,813.317413,639.842786
21.544,811.317413,633.842786
21.546,807.317413,627.842786
21.548,801.317413,619.842786
21.55,797.317413,612.842786
21.552,790.317413,609.842786
21.554,783.317413,603.842786
21.556,777.317413,596.842786
21.558,769.317413,594.842786
21.56,764.317413,590.842786
21.562,759.317413,586.842786
21.564,757.317413,584.842786
21.566,753.317413,582.842786
21.568,754.317413,579.842786
21.57,755.317413,575.842786
21.572,758.317413,572.842786
21.574,759.317413,570.842786
21.576,758.317413,566.842786
21.578,761.317413,564.842786
21.58,760.317413,562.842786
21.582,755.317413,561.842786
21.584,755.317413,558.842786
21.586,755.317413,556.842786
21.588,754.317413,554.842786
21.59,753.317413,552.842786
21.592,753.317413,549.842786
21.594,750.317413,545.842786
21.596,750.317413,543.842786
21.598,750.317413,540.842786
21.6,750.317413,534.842786
21.602,749.317413,535.842786
21.604,747.317413,533.842786
21.606,747.317413,527.842786
21.608,743.317413,525.842786
21.61,739.317413,521.842786
21.612,736.317413,519.842786
21.614,732.317413,515.842786
21.616,728.317413,511.842786
21.618,726.317413,509.842786
21.62,721.317413,503.842786
21.622,716.317413,500.842786
21.624,713.317413,497.842786
21.626,708.317413,492.842786
21.628,704.317413,488.842786
21.63,697.317413,482.842786
21.632,693.317413,479.842786
21.634,685.317413,475.842786
21.636,682.317413,470.842786
21.638,673.317413,465.842786
21.64,667.317413,459.842786
21.642,661.317413,456.842786
21.644,655.317413,447.842786
21.646,649.317413,443.842786
21.648,641.317413,438.842786
21.65,636.317413,435.842786
21.652,630.317413,432.842786
21.654,628.317413,427.842786
21.656,622.317413,424.842786
21.658,617.317413,421.842786
21.66,613.317413,416.842786
21.662,606.317413,417.842786
21.664,603.317413,416.842786
21.666,599.317413,411.842786
21.668,595.317413,407.842786
21.67,588.317413,406.842786
21.672,585.317413,402.842786
21.674,579.317413,403.842786
21.676,573.317413,402.842786
21.678,568.317413,401.842786
21.68,564.317413,402.842786
21.682,559.317413,400.842786
21.684,556.317413,399.842786
21.686,553.317413,398.842786
21.688,550.317413,401.842786
21.69,544.317413,396.842786
21.692,541.317413,399.842786
21.694,539.317413,399.842786
21.696,539.317413,396.842786
21.698,536.317413,397.842786
21.7,533.317413,395.842786
21.702,532.317413,396.842786
21.704,529.317413,394.842786
21.706,528.317413,392.842786
21.708,526.317413,389.842786
21.71,525.317413,386.842786
21.712,522.317413,384.842786
21.714,517.317413,381.842786
21.716,517.317413,376.842786
21.718,512.317413,370.842786
21.72,509.317413,368.842786
21.722,507.317413,364.842786
21.724,504.317413,361.842786
21.726,504.317413,359.842786
21.728,503.317413,355.842786
21.73,496.317413,355.842786
21.732,495.317413,350.842786
21.734,491.317413,348.842786
21.736,487.317413,350.842786
21.738,486.317413,349.842786
21.74,482.317413,348.842786
21.742,484.317413,349.842786
21.744,477.317413,348.842786
21.746,474.317413,348.842786
21.748,471.317413,348.842786
21.75,470.317413,346.842786
21.752,468.317413,347.842786
21.754,467.317413,346.842786
21.756,462.317413,349.842786
21.758,461.317413,348.842786
21.76,458.317413,348.842786
21.762,456.317413,349.842786
21.764,454.317413,351.842786
21.766,453.317413,352.842786
21.768,451.317413,352.842786
21.77,452.317413,353.842786
21.772,448.317413,352.842786
21.774,449.317413,354.842786
21.776,448.317413,355.842786
21.778,445.317413,357.842786
21.78,442.317413,355.842786
21.782,441.317413,356.842786
21.784,439.317413,357.842786
21.786,435.317413,357.842786
21.788,431.317413,356.842786
21.79,429.317413,354.842786
21.792,427.317413,356.842786
21.794,423.317413,356.842786
21.796,421.317413,354.842786
21.798,418.317413,354.842786
21.8,416.317413,356.842786
21.802,411.317413,356.842786
21.804,411.317413,355.842786
21.806,409.317413,358.842786
21.808,409.317413,354.842786
21.81,410.317413,356.842786
21.812,407.317413,356.842786
21.814,405.317413,355.842786
21.816,406.317413,355.842786
21.818,405.317413,353.842786
21.82,406.317413,353.842786
21.822,403.317413,350.842786
21.824,402.317413,350.842786
21.826,403.317413,350.842786
21.828,403.317413,348.842786
21.83,401.317413,348.842786
21.832,401.317413,346.842786
21.834,404.317413,348.842786
21.836,405.317413,345.842786
21.838,408.317413,347.842786
21.84,408.317413,345.842786
21.842,409.317413,343.842786
21.844,410.317413,344.842786
21.846,411.317413,344.842786
21.848,411.317413,343.842786
21.85,411.317413,346.842786
21.852,412.317413,346.842786
21.854,414.317413,348.842786
21.856,414.317413,348.842786
21.858,413.317413,348.842786
21.86,417.317413,348.842786
21.862,416.317413,350.842786
21.864,416.317413,350.842786
21.866,416.317413,353.842786
21.868,416.317413,356.842786
21.87,415.317413,354.842786
21.872,415.317413,356.842786
21.874,416.317413,356.842786
21.876,416.317413,356.842786
21.878,415.317413,359.842786
21.88,413.317413,359.842786
21.882,412.317413,358.842786
21.884,411.317413,359.842786
21.886,409.317413,362.842786
21.888,410.317413,361.842786
21.89,409.317413,366.842786
21.892,408.317413,366.842786
21.894,407.317413,364.842786
21.896,407.317413,367.842786
21.898,406.317413,368.842786
21.9,407.317413,367.842786
21.902,405.317413,370.842786
21.904,405.317413,368.842786
21.906,406.317413,373.842786
21.908,406.317413,371.842786
21.91,406.317413,372.842786
21.912,404.317413,372.842786
21.914,406.317413,374.842786
21.916,407.317413,376.842786
21.918,406.317413,375.842786
21.92,405.317413,373.842786
21.922,406.317413,373.842786
21.924,406.317413,375.842786
21.926,406.317413,375.842786
21.928,405.317413,374.842786
21.93,408.317413,374.842786
21.932,408.317413,377.842786
21.934,411.317413,376.842786
21.936,411.317413,379.842786
21.938,413.317413,376.842786
21.94,414.317413,378.842786
21.942,415.317413,378.842786
21.944,415.317413,377.842786
21.946,414.317413,379.842786
21.948,419.317413,377.842786
21.95,418.317413,379.842786
21.952,419.317413,379.842786
21.954,422.317413,379.842786
21.956,420.317413,378.842786
21.958,421.317413,379.842786
21.96,423.317413,380.842786
21.962,427.317413,380.842786
21.964,425.317413,381.842786
21.966,427.317413,381.842786
21.968,427.317413,383.842786
21.97,428.317413,382.842786
21.972,430.317413,384.842786
21.974,429.317413,382.842786
21.976,428.317413,384.842786
21.978,430.317413,386.842786
21.98,429.317413,386.842786
21.982,428.317413,386.842786
21.984,430.317413,386.842786
21.986,429.317413,386.842786
21.988,430.317413,386.842786
21.99,430.317413,384.842786
21.992,430.317413,386.842786
21.994,429.317413,387.842786
21.996,429.317413,388.842786
21.998,431.317413,390.842786
22,430.317413,387.842786
22.002,428.317413,387.842786
22.004,427.317413,388.842786
22.006,427.317413,387.842786
22.008,425.317413,391.842786
22.01,424.317413,390.842786
22.012,425.317413,390.842786
22.014,423.317413,391.842786
22.016,421.317413,393.842786
22.018,421.317413,393.842786
22.02,421.317413,393.842786
22.022,423.317413,394.842786
22.024,421.317413,395.842786
22.026,422.317413,395.842786
22.028,423.317413,395.842786
22.03,422.317413,398.842786
22.032,424.317413,397.842786
22.034,424.317413,398.842786
22.036,423.317413,399.842786
22.038,423.317413,400.842786
22.04,426.317413,402.842786
22.042,426.317413,403.842786
22.044,426.317413,404.842786
22.046,426.317413,405.842786
22.048,427.317413,405.842786
22.05,428.317413,406.842786
22.052,428.317413,406.842786
22.054,426.317413,405.842786
22.056,430.317413,408.842786
22.058,428.317413,408.842786
22.06,430.317413,409.842786
22.062,432.317413,409.842786
22.064,432.317413,408.842786
22.066,432.317413,408.842786
22.068,434.317413,410.842786
22.07,431.317413,411.842786
22.072,432.317413,410.842786
22.074,433.317413,411.842786
22.076,433.317413,412.842786
22.078,432.317413,410.842786
22.08,432.317413,411.842786
22.082,431.317413,412.842786
22.084,431.317413,411.842786
22.086,431.317413,412.842786
22.088,433.317413,412.842786
22.09,431.317413,414.842786
22.092,428.317413,413.842786
22.094,429.317413,413.842786
22.096,426.317413,414.842786
22.098,425.317413,412.842786
22.1,423.317413,413.842786
22.102,422.317413,413.842786
22.104,420.317413,412.842786
22.106,419.317413,414.842786
22.108,419.317413,414.842786
22.11,414.317413,415.842786
22.112,415.317413,415.842786
22.114,415.317413,416.842786
22.116,413.317413,413.842786
22.118,413.317413,417.842786
22.12,411.317413,417.842786
22.122,414.317413,414.842786
22.124,414.317413,417.842786
22.126,415.317413,417.842786
22.128,412.317413,417.842786
22.13,413.317413,415.842786
22.132,416.317413,415.842786
22.134,416.317413,415.842786
22.136,415.317413,417.842786
22.138,416.317413,419.842786
22.14,416.317413,417.842786
22.142,418.317413,420.842786
22.144,418.317413,419.842786
22.146,418.317413,421.842786
22.148,418.317413,421.842786
22.15,418.317413,422.842786
22.152,419.317413,424.842786
22.154,420.317413,423.842786
22.156,420.317413,422.842786
22.158,421.317413,425.842786
22.16,418.317413,424.842786
22.162,419.317413,421.842786
22.164,417.317413,424.842786
22.166,418.317413,424.842786
22.168,418.317413,422.842786
22.17,419.317413,421.842786
22.172,418.317413,424.842786
22.174,417.317413,421.842786
22.176,417.317413,421.842786
22.178,415.317413,422.842786
22.18,416.317413,422.842786
22.182,413.317413,422.842786
22.184,414.317413,424.842786
22.186,413.317413,422.842786
22.188,414.317413,423.842786
22.19,411.317413,424.842786
22.192,411.317413,425.842786
22.194,411.317413,425.842786
22.196,411.317413,425.842786
22.198,411.317413,427.842786
22.2,410.317413,429.842786
22.202,408.317413,428.842786
22.204,409.317413,429.842786
22.206,411.317413,428.842786
22.208,410.317413,428.842786
22.21,408.317413,427.842786
22.212,410.317413,426.842786
22.214,408.317413,429.842786
22.216,409.317413,425.842786
22.218,408.317413,425.842786
22.22,411.317413,424.842786
22.222,408.317413,425.842786
22.224,411.317413,423.842786
22.226,409.317413,422.842786
22.228,409.317413,420.842786
22.23,412.317413,423.842786
22.232,410.317413,420.842786
22.234,412.317413,424.842786
22.236,411.317413,422.842786
22.238,412.317413,422.842786
22.24,413.317413,422.842786
22.242,413.317413,422.842786
22.244,413.317413,423.842786
22.246,413.317413,423.842786
22.248,411.317413,425.842786
22.25,413.317413,423.842786
22.252,411.317413,423.842786
22.254,410.317413,425.842786
22.256,410.317413,424.842786
22.258,408.317413,425.842786
22.26,408.317413,425.842786
22.262,408.317413,424.842786
22.264,407.317413,424.842786
22.266,404.317413,425.842786
22.268,404.317413,426.842786
22.27,405.317413,424.842786
22.272,404.317413,424.842786
22.274,403.317413,422.842786
22.276,403.317413,424.842786
22.278,402.317413,423.842786
22.28,400.317413,422.842786
22.282,399.317413,421.842786
22.284,401.317413,424.842786
22.286,399.317413,422.842786
22.288,399.317413,423.842786
22.29,400.317413,422.842786
22.292,400.317413,423.842786
22.294,399.317413,419.842786
22.296,402.317413,422.842786
22.298,402.317413,420.842786
22.3,401.317413,421.842786
22.302,404.317413,418.842786
22.304,404.317413,419.842786
22.306,406.317413,419.842786
22.308,407.317413,419.842786
22.31,407.317413,422.842786
22.312,409.317413,418.842786
22.314,409.317413,418.842786
22.316,409.317413,423.842786
22.318,410.317413,419.842786
22.32,413.317413,420.842786
22.322,413.317413,419.842786
22.324,410.317413,422.842786
22.326,412.317413,418.842786
22.328,411.317413,421.842786
22.33,413.317413,419.842786
22.332,413.317413,423.842786
22.334,413.317413,421.842786
22.336,412.317413,420.842786
22.338,414.317413,420.842786
22.34,412.317413,419.842786
22.342,410.317413,421.842786
22.344,413.317413,422.842786
22.346,410.317413,423.842786
22.348,408.317413,424.842786
22.35,410.317413,422.842786
22.352,410.317413,423.842786
22.354,407.317413,424.842786
22.356,407.317413,424.842786
22.358,410.317413,423.842786
22.36,410.317413,422.842786
22.362,407.317413,421.842786
22.364,408.317413,422.842786
22.366,407.317413,420.842786
22.368,408.317413,420.842786
22.37,409.317413,422.842786
22.372,409.317413,419.842786
22.374,408.317413,418.842786
22.376,407.317413,418.842786
22.378,406.317413,418.842786
22.38,407.317413,415.842786
22.382,407.317413,416.842786
22.384,409.317413,415.842786
22.386,409.317413,414.842786
22.388,409.317413,415.842786
22.39,410.317413,412.842786
22.392,408.317413,413.842786
22.394,409.317413,414.842786
22.396,411.317413,413.842786
22.398,413.317413,414.842786
22.4,411.317413,410.842786
22.402,412.317413,411.842786
22.404,414.317413,410.842786
22.406,414.317413,409.842786
22.408,414.317413,409.842786
22.41,417.317413,408.842786
22.412,415.317413,410.842786
22.414,414.317413,409.842786
22.416,413.317413,410.842786
22.418,417.317413,410.842786
22.42,413.317413,412.842786
22.422,416.317413,410.842786
22.424,414.317413,413.842786
22.426,416.317413,410.842786
22.428,417.317413,414.842786
22.43,415.317413,414.842786
22.432,416.317413,415.842786
22.434,418.317413,414.842786
22.436,416.317413,417.842786
22.438,417.317413,418.842786
22.44,415.317413,417.842786
22.442,418.317413,419.842786
22.444,419.317413,420.842786
22.446,417.317413,420.842786
22.448,419.317413,420.842786
22.45,419.317413,420.842786
22.452,420.317413,419.842786
22.454,419.317413,420.842786
22.456,419.317413,419.842786
22.458,419.317413,417.842786
22.46,419.317413,418.842786
22.462,419.317413,417.842786
22.464,418.317413,416.842786
22.466,419.317413,415.842786
22.468,416.317413,415.842786
22.47,417.317413,413.842786
22.472,413.317413,412.842786
22.474,417.317413,410.842786
22.476,418.317413,410.842786
22.478,416.317413,410.842786
22.48,418.317413,409.842786
22.482,418.317413,409.842786
22.484,418.317413,409.842786
22.486,417.317413,411.842786
22.488,419.317413,408.842786
22.49,421.317413,408.842786
22.492,420.317413,407.842786
22.494,420.317413,406.842786
22.496,421.317413,408.842786
22.498,422.317413,409.842786
22.5,423.317413,409.842786
22.502,423.317413,408.842786
22.504,423.317413,409.842786
22.506,423.317413,408.842786
22.508,426.317413,410.842786
22.51,425.317413,407.842786
22.512,426.317413,409.842786
22.514,427.317413,410.842786
22.516,428.317413,411.842786
22.518,428.317413,409.842786
22.52,427.317413,408.842786
22.522,427.317413,407.842786
22.524,429.317413,408.842786
22.526,427.317413,408.842786
22.528,427.317413,407.842786
22.53,427.317413,407.842786
22.532,426.317413,409.842786
22.534,428.317413,409.842786
22.536,428.317413,409.842786
22.538,427.317413,412.842786
22.54,429.317413,412.842786
22.542,426.317413,414.842786
22.544,426.317413,410.842786
22.546,428.317413,412.842786
22.548,428.317413,414.842786
22.55,426.317413,413.842786
22.552,427.317413,412.842786
22.554,427.317413,413.842786
22.556,426.317413,414.842786
22.558,426.317413,413.842786
22.56,425.317413,414.842786
22.562,425.317413,413.842786
22.564,425.317413,414.842786
22.566,424.317413,410.842786
22.568,423.317413,411.842786
22.57,423.317413,412.842786
22.572,421.317413,411.842786
22.574,420.317413,407.842786
22.576,419.317413,407.842786
22.578,421.317413,408.842786
22.58,420.317413,407.842786
22.582,419.317413,406.842786
22.584,423.317413,405.842786
22.586,423.317413,405.842786
22.588,420.317413,404.842786
22.59,419.317413,404.842786
22.592,419.317413,404.842786
22.594,421.317413,404.842786
22.596,421.317413,406.842786
