ForceDecks Raw Data Export,1.0
Weight,84.54
Frequency,500
Recording Date,2024-03-11T15:40:01
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-11T15:40:27
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right
60.722,253.317413,501.842786
60.724,278.317413,561.842786
60.726,315.317413,635.842786
60.728,360.317413,717.842786
60.73,398.317413,786.842786
60.732,449.317413,810.842786
60.734,519.317413,796.842786
60.736,596.317413,773.842786
60.738,661.317413,767.842786
60.74,709.317413,798.842786
60.742,713.317413,854.842786
60.744,690.317413,910.842786
60.746,672.317413,953.842786
60.748,669.317413,969.842786
60.75,694.317413,963.842786
60.752,732.317413,956.842786
60.754,766.317413,958.842786
60.756,796.317413,968.842786
60.758,825.317413,981.842786
60.76,852.317413,992.842786
60.762,876.317413,987.842786
60.764,891.317413,974.842786
60.766,893.317413,953.842786
60.768,887.317413,941.842786
60.77,877.317413,937.842786
60.772,870.317413,938.842786
60.774,854.317413,940.842786
60.776,837.317413,934.842786
60.778,816.317413,930.842786
60.78,795.317413,922.842786
60.782,784.317413,914.842786
60.784,773.317413,903.842786
60.786,767.317413,896.842786
60.788,755.317413,882.842786
60.79,747.317413,873.842786
60.792,738.317413,864.842786
60.794,726.317413,859.842786
60.796,725.317413,857.842786
60.798,730.317413,857.842786
60.8,735.317413,859.842786
60.802,741.317413,865.842786
60.804,753.317413,869.842786
60.806,761.317413,878.842786
60.808,770.317413,886.842786
60.81,782.317413,897.842786
60.812,788.317413,904.842786
60.814,793.317413,909.842786
60.816,797.317413,914.842786
60.818,801.317413,917.842786
60.82,803.317413,917.842786
60.822,805.317413,922.842786
60.824,808.317413,922.842786
60.826,811.317413,923.842786
60.828,810.317413,921.842786
60.83,809.317413,920.842786
60.832,809.317413,919.842786
60.834,805.317413,916.842786
60.836,800.317413,917.842786
60.838,791.317413,915.842786
60.84,785.317413,913.842786
60.842,775.317413,909.842786
60.844,764.317413,905.842786
60.846,754.317413,901.842786
60.848,746.317413,899.842786
60.85,737.317413,893.842786
60.852,728.317413,886.842786
60.854,723.317413,881.842786
60.856,720.317413,876.842786
60.858,716.317413,868.842786
60.86,712.317413,862.842786
60.862,710.317413,856.842786
60.864,708.317413,848.842786
60.866,707.317413,841.842786
60.868,705.317413,835.842786
60.87,700.317413,829.842786
60.872,697.317413,820.842786
60.874,692.317413,815.842786
60.876,689.317413,808.842786
60.878,686.317413,803.842786
60.88,679.317413,795.842786
60.882,678.317413,793.842786
60.884,676.317413,791.842786
60.886,675.317413,788.842786
60.888,674.317413,784.842786
60.89,672.317413,783.842786
60.892,672.317413,782.842786
60.894,670.317413,781.842786
60.896,667.317413,777.842786
60.898,667.317413,774.842786
60.9,665.317413,773.842786
60.902,663.317413,771.842786
60.904,660.317413,766.842786
60.906,659.317413,767.842786
60.908,653.317413,764.842786
60.91,651.317413,760.842786
60.912,653.317413,756.842786
60.914,648.317413,753.842786
60.916,646.317413,743.842786
60.918,647.317413,736.842786
60.92,644.317413,730.842786
60.922,646.317413,722.842786
60.924,644.317413,718.842786
60.926,641.317413,709.842786
60.928,642.317413,704.842786
60.93,637.317413,697.842786
60.932,637.317413,696.842786
60.934,637.317413,688.842786
60.936,634.317413,684.842786
60.938,635.317413,678.842786
60.94,632.317413,674.842786
60.942,630.317413,669.842786
60.944,627.317413,663.842786
60.946,625.317413,656.842786
60.948,619.317413,651.842786
60.95,615.317413,646.842786
60.952,610.317413,645.842786
60.954,606.317413,638.842786
60.956,601.317413,637.842786
60.958,598.317413,633.842786
60.96,594.317413,630.842786
60.962,588.317413,627.842786
60.964,585.317413,625.842786
60.966,583.317413,621.842786
60.968,577.317413,618.842786
60.97,572.317413,616.842786
60.972,569.317413,612.842786
60.974,564.317413,610.842786
60.976,560.317413,607.842786
60.978,557.317413,606.842786
60.98,554.317413,601.842786
60.982,549.317413,601.842786
60.984,546.317413,599.842786
60.986,539.317413,597.842786
60.988,535.317413,594.842786
60.99,528.317413,591.842786
60.992,521.317413,588.842786
60.994,518.317413,583.842786
60.996,510.317413,581.842786
60.998,505.317413,577.842786
61,499.317413,571.842786
61.002,496.317413,566.842786
61.004,492.317413,561.842786
61.006,489.317413,560.842786
61.008,487.317413,555.842786
61.01,484.317413,550.842786
61.012,483.317413,545.842786
61.014,481.317413,541.842786
61.016,480.317413,535.842786
61.018,476.317413,529.842786
61.02,476.317413,527.842786
61.022,474.317413,521.842786
61.024,475.317413,515.842786
61.026,473.317413,510.842786
61.028,473.317413,504.842786
61.03,471.317413,500.842786
61.032,470.317413,496.842786
61.034,473.317413,491.842786
61.036,472.317413,489.842786
61.038,471.317413,485.842786
61.04,470.317413,483.842786
61.042,470.317413,480.842786
61.044,466.317413,479.842786
61.046,464.317413,475.842786
61.048,463.317413,468.842786
61.05,460.317413,466.842786
61.052,457.317413,463.842786
61.054,456.317413,463.842786
61.056,453.317413,458.842786
61.058,452.317413,454.842786
61.06,447.317413,450.842786
61.062,447.317413,444.842786
61.064,447.317413,441.842786
61.066,441.317413,438.842786
61.068,441.317413,434.842786
61.07,438.317413,432.842786
61.072,437.317413,428.842786
61.074,435.317413,426.842786
61.076,433.317413,421.842786
61.078,432.317413,418.842786
61.08,429.317413,415.842786
61.082,428.317413,410.842786
61.084,425.317413,407.842786
61.086,424.317413,402.842786
61.088,420.317413,397.842786
61.09,420.317413,397.842786
61.092,418.317413,392.842786
61.094,418.317413,389.842786
61.096,417.317413,384.842786
61.098,418.317413,384.842786
61.1,418.317413,379.842786
61.102,420.317413,378.842786
61.104,419.317413,376.842786
61.106,419.317413,370.842786
61.108,421.317413,372.842786
61.11,422.317413,369.842786
61.112,422.317413,369.842786
61.114,422.317413,369.842786
61.116,422.317413,368.842786
61.118,425.317413,366.842786
61.12,422.317413,364.842786
61.122,424.317413,361.842786
61.124,424.317413,360.842786
61.126,428.317413,359.842786
61.128,428.317413,361.842786
61.13,425.317413,358.842786
61.132,426.317413,356.842786
61.134,426.317413,356.842786
61.136,426.317413,355.842786
61.138,426.317413,354.842786
61.14,425.317413,355.842786
61.142,422.317413,355.842786
61.144,425.317413,353.842786
61.146,423.317413,350.842786
61.148,421.317413,352.842786
61.15,421.317413,350.842786
61.152,422.317413,347.842786
61.154,420.317413,347.842786
61.156,421.317413,345.842786
61.158,419.317413,343.842786
61.16,419.317413,341.842786
61.162,418.317413,342.842786
61.164,417.317413,341.842786
61.166,419.317413,340.842786
61.168,418.317413,339.842786
61.17,417.317413,337.842786
61.172,419.317413,338.842786
61.174,420.317413,335.842786
61.176,423.317413,335.842786
61.178,426.317413,336.842786
61.18,426.317413,332.842786
61.182,428.317413,334.842786
61.184,430.317413,331.842786
61.186,434.317413,333.842786
61.188,434.317413,334.842786
61.19,437.317413,334.842786
61.192,438.317413,335.842786
61.194,439.317413,335.842786
61.196,440.317413,338.842786
61.198,443.317413,336.842786
61.2,443.317413,338.842786
61.202,442.317413,339.842786
61.204,444.317413,340.842786
61.206,443.317413,339.842786
61.208,444.317413,339.842786
61.21,443.317413,340.842786
61.212,445.317413,343.842786
61.214,443.317413,342.842786
61.216,443.317413,342.842786
61.218,440.317413,344.842786
61.22,439.317413,343.842786
61.222,438.317413,343.842786
61.224,436.317413,342.842786
61.226,434.317413,343.842786
61.228,435.317413,344.842786
61.23,434.317413,346.842786
61.232,434.317413,345.842786
61.234,432.317413,346.842786
61.236,430.317413,348.842786
61.238,432.317413,347.842786
61.24,433.317413,347.842786
61.242,429.317413,348.842786
61.244,428.317413,349.842786
61.246,428.317413,348.842786
61.248,429.317413,350.842786
61.25,427.317413,350.842786
61.252,427.317413,350.842786
61.254,429.317413,350.842786
61.256,428.317413,353.842786
61.258,427.317413,351.842786
61.26,428.317413,353.842786
61.262,430.317413,353.842786
61.264,429.317413,353.842786
61.266,429.317413,355.842786
61.268,429.317413,354.842786
61.27,432.317413,356.842786
61.272,430.317413,356.842786
61.274,432.317413,357.842786
61.276,432.317413,355.842786
61.278,433.317413,357.842786
61.28,432.317413,355.842786
61.282,432.317413,357.842786
61.284,433.317413,358.842786
61.286,434.317413,358.842786
61.288,431.317413,359.842786
61.29,432.317413,357.842786
61.292,432.317413,361.842786
61.294,431.317413,360.842786
61.296,432.317413,363.842786
61.298,432.317413,362.842786
61.3,434.317413,363.842786
61.302,434.317413,365.842786
61.304,434.317413,367.842786
61.306,432.317413,369.842786
61.308,431.317413,367.842786
61.31,433.317413,368.842786
61.312,432.317413,372.842786
61.314,432.317413,372.842786
61.316,430.317413,371.842786
61.318,429.317413,374.842786
61.32,430.317413,373.842786
61.322,427.317413,376.842786
61.324,428.317413,375.842786
61.326,424.317413,377.842786
61.328,424.317413,375.842786
61.33,425.317413,377.842786
61.332,421.317413,380.842786
61.334,423.317413,380.842786
61.336,421.317413,382.842786
61.338,420.317413,382.842786
61.34,418.317413,383.842786
61.342,417.317413,384.842786
61.344,413.317413,382.842786
61.346,413.317413,385.842786
61.348,411.317413,387.842786
61.35,411.317413,384.842786
61.352,410.317413,387.842786
61.354,406.317413,383.842786
61.356,407.317413,386.842786
61.358,407.317413,386.842786
61.36,406.317413,388.842786
61.362,406.317413,387.842786
61.364,406.317413,386.842786
61.366,405.317413,389.842786
61.368,404.317413,389.842786
61.37,405.317413,390.842786
61.372,404.317413,390.842786
61.374,406.317413,391.842786
61.376,406.317413,393.842786
61.378,407.317413,393.842786
61.38,409.317413,394.842786
61.382,407.317413,395.842786
61.384,407.317413,395.842786
61.386,407.317413,395.842786
