ForceDecks Raw Data Export,2.0
Frequency,200
Recording Date,2024-03-11T15:32:28
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-11T15:32:52
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
3.415,410.976675,7.445482,-21.874809,419.995215,-1.826174,-33.476163,,90.764354,93.865431,124.061603,102.285287,93.828349,83.547847,123.331938,119.287081
3.42,409.726675,7.092946,-23.124956,420.495215,-1.677747,-33.436358,,89.764354,93.115431,123.561603,103.285287,93.578349,84.047847,123.331938,119.537081
3.425,409.976675,7.163625,-20.876886,420.495215,-2.409027,-32.923867,,90.764354,94.365431,122.561603,102.285287,94.828349,83.297847,122.831938,119.537081
3.43,410.976675,6.54762,-21.088268,421.995215,-2.254728,-33.317507,,91.764354,93.615431,122.811603,102.785287,94.828349,83.547847,123.581938,120.037081
3.435,408.726675,6.959833,-21.863416,420.745215,-2.042173,-32.776257,,90.514354,93.115431,122.811603,102.285287,94.328349,84.047847,122.831938,119.537081
3.44,408.976675,6.730015,-20.927932,422.495215,-2.106496,-33.023045,,91.514354,93.115431,122.561603,101.785287,94.828349,84.047847,123.581938,120.037081
3.445,406.226675,6.851272,-21.202229,419.495215,-1.681746,-31.461213,,90.514354,92.615431,121.811603,101.285287,94.578349,84.547847,122.331938,118.037081
3.45,406.226675,7.608238,-20.936983,420.245215,-2.190946,-31.276866,,90.264354,93.115431,122.561603,100.285287,95.078349,84.547847,121.831938,118.787081
3.455,405.976675,6.628261,-21.34799,420.745215,-1.457496,-30.727511,,90.264354,92.615431,121.311603,101.785287,94.828349,85.547847,122.331938,118.037081
3.46,406.726675,6.691642,-20.646325,418.495215,-1.391855,-32.05133,,90.764354,93.115431,121.311603,101.535287,93.578349,84.547847,122.331938,118.037081
3.465,407.476675,7.207576,-20.74054,420.245215,-1.605573,-31.020468,,90.764354,93.365431,122.311603,101.035287,95.328349,84.547847,122.831938,117.537081
3.47,406.226675,6.397092,-20.671738,417.245215,-1.617117,-31.759989,,90.764354,92.865431,120.811603,101.785287,93.828349,84.047847,121.831938,117.537081
3.475,407.976675,6.746511,-22.035662,418.495215,-1.685765,-31.53639,,91.014354,92.115431,123.061603,101.785287,94.078349,84.547847,121.831938,118.037081
3.48,407.226675,7.13649,-21.150165,416.995215,-0.95441,-31.908228,,90.764354,92.865431,122.561603,101.035287,93.078349,84.547847,122.331938,117.037081
3.485,408.726675,7.260767,-20.808921,417.745215,-1.615182,-31.979908,,90.764354,93.865431,122.561603,101.535287,93.328349,84.547847,121.581938,118.287081
3.49,410.726675,7.524881,-21.232274,418.245215,-1.025079,-32.714548,,91.264354,93.865431,124.061603,101.535287,92.828349,84.547847,122.831938,118.037081
3.495,410.226675,7.234218,-21.520812,418.495215,-1.685765,-32.05133,,91.514354,93.115431,124.061603,101.535287,94.078349,84.047847,122.331938,118.037081
3.5,409.226675,6.951329,-21.3101,417.745215,-1.90962,-31.721975,,90.764354,93.615431,122.561603,102.285287,94.078349,84.047847,121.581938,118.037081
3.505,410.476675,7.754203,-22.426454,418.245215,-1.760294,-33.229796,,90.264354,93.615431,124.561603,102.035287,93.578349,83.297847,122.831938,118.537081
3.51,410.726675,7.225412,-21.494614,420.245215,-2.190946,-33.071652,,91.514354,93.365431,124.061603,101.785287,94.328349,83.547847,122.831938,119.537081
3.515,410.726675,7.225412,-21.232274,419.245215,-1.609403,-32.893526,,91.264354,93.865431,123.561603,102.035287,93.578349,84.047847,122.831938,118.787081
3.52,413.226675,7.181698,-21.364572,418.495215,-2.273585,-32.05133,,91.764354,94.365431,124.311603,102.785287,94.328349,83.797847,121.581938,118.787081
3.525,410.476675,7.754203,-22.163954,421.495215,-1.965584,-32.334479,,90.014354,94.115431,124.061603,102.285287,94.828349,84.297847,123.081938,119.287081
3.53,409.726675,7.693346,-21.284094,419.745215,-1.754003,-32.59764,,90.514354,94.115431,123.561603,101.535287,94.078349,84.047847,122.831938,118.787081
3.535,410.976675,7.595125,-21.874809,420.745215,-1.603665,-32.264071,,90.764354,93.865431,124.311603,102.035287,94.328349,84.547847,123.081938,118.787081
3.54,411.976675,7.427409,-22.867887,419.245215,-1.609403,-33.664554,,90.264354,93.865431,124.561603,103.285287,93.578349,83.297847,123.581938,118.787081
3.545,411.726675,7.058492,-21.965813,422.495215,-2.25206,-32.51298,,91.014354,93.865431,123.811603,103.035287,94.828349,84.547847,122.831938,120.287081
3.55,413.976675,7.540085,-22.757408,421.745215,-1.891508,-32.187569,,90.764354,94.365431,125.311603,103.535287,94.828349,84.547847,123.081938,119.287081
3.555,410.226675,7.234218,-21.783472,420.995215,-2.114001,-32.372882,,90.764354,93.615431,123.561603,102.285287,94.328349,84.547847,122.331938,119.787081
3.56,412.976675,7.85618,-22.290693,420.245215,-2.044603,-33.071652,,90.264354,94.865431,124.811603,103.035287,94.078349,83.797847,122.831938,119.537081
