ForceDecks Raw Data Export,1.0
Weight,83.54
Frequency,500
Recording Date,2024-03-05T15:53:41
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-05T15:53:57
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right,,Acceleration,Velocity,Height,Power,Impulse
43.13,424.831169,408.491651,,0,0,0,0,0
43.132,421.831169,409.491651,,0,0,0,0,0
43.134,422.831169,410.491651,,0,0,0,0,0
43.136,421.831169,409.491651,,0,0,0,0,0
43.138,419.831169,408.491651,,0,0,0,0,0
43.14,418.831169,407.491651,,0,0,0,0,0
43.142,418.831169,410.491651,,0,0,0,0,0
43.144,417.831169,407.491651,,0,0,0,0,0
43.146,417.831169,408.491651,,0,0,0,0,0
43.148,415.831169,408.491651,,0,0,0,0,0
43.15,415.831169,409.491651,,0,0,0,0,0
43.152,414.831169,408.491651,,0,0,0,0,0
43.154,414.831169,408.491651,,0,0,0,0,0
43.156,413.831169,408.491651,,0,0,0,0,0
43.158,411.831169,407.491651,,0,0,0,0,0
43.16,414.831169,409.491651,,0,0,0,0,0
43.162,409.831169,408.491651,,0,0,0,0,0
43.164,410.831169,405.491651,,0,0,0,0,0
43.166,411.831169,408.491651,,0,0,0,0,0
43.168,409.831169,406.491651,,0,0,0,0,0
43.17,411.831169,408.491651,,0,0,0,0,0
43.172,409.831169,405.491651,,0,0,0,0,0
43.174,407.831169,407.491651,,0,0,0,0,0
43.176,408.831169,404.491651,,0,0,0,0,0
43.178,408.831169,405.491651,,0,0,0,0,0
43.18,408.831169,406.491651,,0,0,0,0,0
43.182,410.831169,404.491651,,0,0,0,0,0
43.184,409.831169,403.491651,,0,0,0,0,0
43.186,407.831169,402.491651,,0,0,0,0,0
43.188,406.831169,402.491651,,0,0,0,0,0
43.19,408.831169,403.491651,,0,0,0,0,0
43.192,407.831169,401.491651,,0,0,0,0,0
43.194,406.831169,402.491651,,0,0,0,0,0
43.196,408.831169,400.491651,,0,0,0,0,0
43.198,409.831169,402.491651,,0,0,0,0,0
43.2,407.831169,399.491651,,0,0,0,0,0
43.202,409.831169,401.491651,,0,0,0,0,0
43.204,410.831169,402.491651,,0,0,0,0,0
43.206,410.831169,400.491651,,0,0,0,0,0
43.208,409.831169,401.491651,,0,0,0,0,0
43.21,412.831169,398.491651,,0,0,0,0,0
43.212,411.831169,399.491651,,0,0,0,0,0
43.214,413.831169,400.491651,,0,0,0,0,0
43.216,411.831169,400.491651,,0,0,0,0,0
43.218,411.831169,400.491651,,0,0,0,0,0
43.22,411.831169,401.491651,,0,0,0,0,0
43.222,412.831169,400.491651,,0,0,0,0,0
43.224,414.831169,400.491651,,0,0,0,0,0
43.226,412.831169,403.491651,,0,0,0,0,0
43.228,412.831169,401.491651,,0,0,0,0,0
43.23,413.831169,400.491651,,0,0,0,0,0
43.232,412.831169,401.491651,,0,0,0,0,0
43.234,409.831169,404.491651,,0,0,0,0,0
43.236,410.831169,401.491651,,0,0,0,0,0
43.238,410.831169,406.491651,,0,0,0,0,0
43.24,408.831169,401.491651,,0,0,0,0,0
43.242,410.831169,403.491651,,0,0,0,0,0
43.244,410.831169,403.491651,,0,0,0,0,0
43.246,411.831169,403.491651,,0,0,0,0,0
43.248,410.831169,403.491651,,0,0,0,0,0
43.25,408.831169,404.491651,,0,0,0,0,0
43.252,407.831169,405.491651,,0,0,0,0,0
43.254,408.831169,405.491651,,0,0,0,0,0
43.256,408.831169,405.491651,,0,0,0,0,0
43.258,409.831169,405.491651,,0,0,0,0,0
43.26,407.831169,406.491651,,0,0,0,0,0
43.262,406.831169,405.491651,,0,0,0,0,0
43.264,407.831169,405.491651,,0,0,0,0,0
43.266,408.831169,407.491651,,0,0,0,0,0
43.268,406.831169,409.491651,,0,0,0,0,0
43.27,407.831169,407.491651,,0,0,0,0,0
43.272,404.831169,409.491651,,0,0,0,0,0
43.274,403.831169,407.491651,,0,0,0,0,0
43.276,403.831169,409.491651,,0,0,0,0,0
43.278,402.831169,408.491651,,0,0,0,0,0
43.28,402.831169,405.491651,,0,0,0,0,0
43.282,404.831169,409.491651,,0,0,0,0,0
43.284,403.831169,409.491651,,0,0,0,0,0
43.286,400.831169,407.491651,,0,0,0,0,0
43.288,404.831169,409.491651,,0,0,0,0,0
43.29,401.831169,407.491651,,0,0,0,0,0
43.292,403.831169,409.491651,,0,0,0,0,0
43.294,403.831169,408.491651,,0,0,0,0,0
43.296,403.831169,409.491651,,0,0,0,0,0
43.298,403.831169,409.491651,,0,0,0,0,0
43.3,403.831169,409.491651,,0,0,0,0,0
43.302,406.831169,412.491651,,0,0,0,0,0
43.304,404.831169,412.491651,,0,0,0,0,0
43.306,405.831169,412.491651,,0,0,0,0,0
43.308,404.831169,414.491651,,0,0,0,0,0
43.31,406.831169,415.491651,,0,0,0,0,0
43.312,405.831169,412.491651,,0,0,0,0,0
43.314,407.831169,414.491651,,0,0,0,0,0
43.316,405.831169,416.491651,,0,0,0,0,0
43.318,406.831169,415.491651,,0,0,0,0,0
43.32,406.831169,416.491651,,0,0,0,0,0
43.322,410.831169,416.491651,,0,0,0,0,0
43.324,408.831169,419.491651,,0,0,0,0,0
43.326,407.831169,420.491651,,0,0,0,0,0
43.328,409.831169,418.491651,,0,0,0,0,0
43.33,408.831169,421.491651,,0,0,0,0,0
43.332,407.831169,422.491651,,0,0,0,0,0
43.334,408.831169,420.491651,,0,0,0,0,0
43.336,407.831169,421.491651,,0,0,0,0,0
43.338,408.831169,424.491651,,0,0,0,0,0
43.34,404.831169,425.491651,,0,0,0,0,0
43.342,406.831169,423.491651,,0,0,0,0,0
43.344,406.831169,423.491651,,0,0,0,0,0
43.346,405.831169,424.491651,,0,0,0,0,0
43.348,404.831169,423.491651,,0,0,0,0,0
43.35,402.831169,424.491651,,0,0,0,0,0
43.352,402.831169,426.491651,,0,0,0,0,0
43.354,402.831169,426.491651,,0,0,0,0,0
43.356,401.831169,423.491651,,0,0,0,0,0
43.358,400.831169,424.491651,,0,0,0,0,0
43.36,400.831169,425.491651,,0,0,0,0,0
43.362,400.831169,425.491651,,0,0,0,0,0
43.364,399.831169,425.491651,,0,0,0,0,0
43.366,398.831169,423.491651,,0,0,0,0,0
43.368,395.831169,423.491651,,0,0,0,0,0
43.37,396.831169,426.491651,,0,0,0,0,0
43.372,393.831169,422.491651,,0,0,0,0,0
43.374,391.831169,421.491651,,0,0,0,0,0
43.376,394.831169,422.491651,,0,0,0,0,0
43.378,390.831169,422.491651,,0,0,0,0,0
43.38,392.831169,423.491651,,0,0,0,0,0
43.382,390.831169,424.491651,,0,0,0,0,0
43.384,390.831169,423.491651,,0,0,0,0,0
43.386,388.831169,421.491651,,0,0,0,0,0
43.388,389.831169,423.491651,,0,0,0,0,0
43.39,391.831169,423.491651,,0,0,0,0,0
43.392,388.831169,422.491651,,0,0,0,0,0
43.394,388.831169,423.491651,,0,0,0,0,0
43.396,388.831169,421.491651,,0,0,0,0,0
43.398,392.831169,423.491651,,0,0,0,0,0
43.4,388.831169,423.491651,,0,0,0,0,0
43.402,391.831169,423.491651,,0,0,0,0,0
43.404,388.831169,422.491651,,0,0,0,0,0
43.406,388.831169,426.491651,,0,0,0,0,0
43.408,388.831169,423.491651,,0,0,0,0,0
43.41,389.831169,426.491651,,0,0,0,0,0
43.412,387.831169,423.491651,,0,0,0,0,0
43.414,389.831169,425.491651,,0,0,0,0,0
43.416,388.831169,427.491651,,0,0,0,0,0
43.418,388.831169,424.491651,,0,0,0,0,0
43.42,391.831169,427.491651,,0,0,0,0,0
43.422,390.831169,425.491651,,0,0,0,0,0
43.424,391.831169,427.491651,,0,0,0,0,0
43.426,390.831169,427.491651,,0,0,0,0,0
43.428,393.831169,425.491651,,0,0,0,0,0
43.43,394.831169,426.491651,,0,0,0,0,0
43.432,392.831169,426.491651,,0,0,0,0,0
43.434,394.831169,428.491651,,0,0,0,0,0
43.436,394.831169,427.491651,,0,0,0,0,0
43.438,394.831169,427.491651,,0,0,0,0,0
43.44,394.831169,427.491651,,0,0,0,0,0
43.442,395.831169,427.491651,,0,0,0,0,0
43.444,395.831169,427.491651,,0,0,0,0,0
43.446,394.831169,425.491651,,0,0,0,0,0
43.448,397.831169,426.491651,,0,0,0,0,0
43.45,397.831169,425.491651,,0,0,0,0,0
43.452,396.831169,423.491651,,0,0,0,0,0
43.454,397.831169,425.491651,,0,0,0,0,0
43.456,396.831169,424.491651,,0,0,0,0,0
43.458,397.831169,425.491651,,0,0,0,0,0
43.46,397.831169,424.491651,,0,0,0,0,0
43.462,396.831169,423.491651,,0,0,0,0,0
43.464,398.831169,424.491651,,0,0,0,0,0
43.466,397.831169,422.491651,,0,0,0,0,0
43.468,396.831169,421.491651,,0,0,0,0,0
43.47,397.831169,421.491651,,0,0,0,0,0
43.472,398.831169,420.491651,,0,0,0,0,0
43.474,399.831169,420.491651,,0,0,0,0,0
43.476,397.831169,417.491651,,0,0,0,0,0
43.478,398.831169,418.491651,,0,0,0,0,0
43.48,398.831169,418.491651,,0,0,0,0,0
43.482,399.831169,417.491651,,0,0,0,0,0
43.484,399.831169,417.491651,,0,0,0,0,0
43.486,399.831169,415.491651,,0,0,0,0,0
43.488,398.831169,419.491651,,0,0,0,0,0
43.49,397.831169,416.491651,,0,0,0,0,0
43.492,397.831169,417.491651,,0,0,0,0,0
43.494,401.831169,419.491651,,0,0,0,0,0
43.496,399.831169,418.491651,,0,0,0,0,0
43.498,400.831169,418.491651,,0,0,0,0,0
43.5,398.831169,420.491651,,0,0,0,0,0
43.502,395.831169,419.491651,,0,0,0,0,0
43.504,398.831169,419.491651,,0,0,0,0,0
43.506,398.831169,422.491651,,0,0,0,0,0
43.508,397.831169,421.491651,,0,0,0,0,0
43.51,399.831169,421.491651,,0,0,0,0,0
43.512,397.831169,422.491651,,0,0,0,0,0
43.514,399.831169,422.491651,,0,0,0,0,0
43.516,398.831169,423.491651,,0,0,0,0,0
43.518,398.831169,424.491651,,0,0,0,0,0
43.52,400.831169,423.491651,,0,0,0,0,0
43.522,398.831169,425.491651,,0,0,0,0,0
43.524,398.831169,425.491651,,0,0,0,0,0
43.526,396.831169,425.491651,,0,0,0,0,0
43.528,397.831169,426.491651,,0,0,0,0,0
43.53,396.831169,426.491651,,0,0,0,0,0
43.532,396.831169,426.491651,,0,0,0,0,0
43.534,397.831169,426.491651,,0,0,0,0,0
43.536,395.831169,426.491651,,0,0,0,0,0
43.538,395.831169,426.491651,,0,0,0,0,0
43.54,393.831169,427.491651,,0,0,0,0,0
43.542,395.831169,427.491651,,0,0,0,0,0
43.544,394.831169,427.491651,,0,0,0,0,0
43.546,393.831169,426.491651,,0,0,0,0,0
43.548,391.831169,426.491651,,0,0,0,0,0
43.55,391.831169,424.491651,,0,0,0,0,0
43.552,393.831169,427.491651,,0,0,0,0,0
43.554,391.831169,426.491651,,0,0,0,0,0
43.556,390.831169,428.491651,,0,0,0,0,0
43.558,392.831169,425.491651,,0,0,0,0,0
43.56,389.831169,425.491651,,0,0,0,0,0
43.562,390.831169,426.491651,,0,0,0,0,0
43.564,389.831169,425.491651,,0,0,0,0,0
43.566,389.831169,426.491651,,0,0,0,0,0
43.568,390.831169,426.491651,,0,0,0,0,0
43.57,388.831169,424.491651,,0,0,0,0,0
43.572,390.831169,424.491651,,0,0,0,0,0
43.574,388.831169,423.491651,,0,0,0,0,0
43.576,387.831169,424.491651,,0,0,0,0,0
43.578,391.831169,425.491651,,0,0,0,0,0
43.58,388.831169,422.491651,,0,0,0,0,0
43.582,389.831169,421.491651,,0,0,0,0,0
43.584,387.831169,421.491651,,0,0,0,0,0
43.586,389.831169,420.491651,,0,0,0,0,0
43.588,389.831169,419.491651,,0,0,0,0,0
43.59,389.831169,419.491651,,0,0,0,0,0
43.592,391.831169,420.491651,,0,0,0,0,0
43.594,389.831169,419.491651,,0,0,0,0,0
43.596,391.831169,421.491651,,0,0,0,0,0
43.598,390.831169,420.491651,,0,0,0,0,0
43.6,389.831169,419.491651,,0,0,0,0,0
43.602,394.831169,420.491651,,0,0,0,0,0
43.604,391.831169,415.491651,,0,0,0,0,0
43.606,394.831169,418.491651,,0,0,0,0,0
43.608,392.831169,419.491651,,0,0,0,0,0
43.61,393.831169,418.491651,,0,0,0,0,0
43.612,394.831169,418.491651,,0,0,0,0,0
43.614,394.831169,417.491651,,0,0,0,0,0
43.616,395.831169,418.491651,,0,0,0,0,0
43.618,396.831169,419.491651,,0,0,0,0,0
43.62,397.831169,418.491651,,0,0,0,0,0
43.622,395.831169,418.491651,,0,0,0,0,0
43.624,396.831169,419.491651,,0,0,0,0,0
43.626,398.831169,418.491651,,0,0,0,0,0
43.628,399.831169,422.491651,,0,0,0,0,0
43.63,398.831169,423.491651,,0,0,0,0,0
43.632,397.831169,423.491651,,0,0,0,0,0
43.634,399.831169,423.491651,,0,0,0,0,0
43.636,399.831169,425.491651,,0,0,0,0,0
43.638,398.831169,422.491651,,0,0,0,0,0
43.64,400.831169,423.491651,,0,0,0,0,0
43.642,401.831169,424.491651,,0,0,0,0,0
43.644,398.831169,425.491651,,0,0,0,0,0
43.646,400.831169,422.491651,,0,0,0,0,0
43.648,400.831169,423.491651,,0,0,0,0,0
43.65,399.831169,422.491651,,0,0,0,0,0
43.652,399.831169,424.491651,,0,0,0,0,0
43.654,399.831169,422.491651,,0,0,0,0,0
43.656,400.831169,422.491651,,0,0,0,0,0
43.658,398.831169,422.491651,,0,0,0,0,0
43.66,399.831169,425.491651,,0,0,0,0,0
43.662,398.831169,424.491651,,0,0,0,0,0
43.664,398.831169,420.491651,,0,0,0,0,0
43.666,398.831169,420.491651,,0,0,0,0,0
43.668,398.831169,423.491651,,0,0,0,0,0
43.67,398.831169,423.491651,,0,0,0,0,0
43.672,400.831169,421.491651,,0,0,0,0,0
43.674,396.831169,421.491651,,0,0,0,0,0
43.676,397.831169,420.491651,,0,0,0,0,0
43.678,397.831169,421.491651,,0,0,0,0,0
43.68,399.831169,420.491651,,0,0,0,0,0
43.682,397.831169,421.491651,,0,0,0,0,0
43.684,396.831169,419.491651,,0,0,0,0,0
43.686,398.831169,418.491651,,0,0,0,0,0
43.688,399.831169,421.491651,,0,0,0,0,0
43.69,397.831169,416.491651,,0,0,0,0,0
43.692,399.831169,417.491651,,0,0,0,0,0
43.694,399.831169,417.491651,,0,0,0,0,0
43.696,398.831169,417.491651,,0,0,0,0,0
43.698,398.831169,418.491651,,0,0,0,0,0
43.7,400.831169,417.491651,,0,0,0,0,0
43.702,399.831169,416.491651,,0,0,0,0,0
43.704,397.831169,415.491651,,0,0,0,0,0
43.706,400.831169,415.491651,,0,0,0,0,0
43.708,400.831169,415.491651,,0,0,0,0,0
43.71,399.831169,413.491651,,0,0,0,0,0
43.712,401.831169,412.491651,,0,0,0,0,0
43.714,402.831169,412.491651,,0,0,0,0,0
43.716,399.831169,413.491651,,0,0,0,0,0
43.718,400.831169,413.491651,,0,0,0,0,0
43.72,402.831169,413.491651,,0,0,0,0,0
43.722,404.831169,412.491651,,0,0,0,0,0
43.724,401.831169,410.491651,,0,0,0,0,0
43.726,401.831169,408.491651,,0,0,0,0,0
43.728,403.831169,411.491651,,0,0,0,0,0
43.73,404.831169,410.491651,,0,0,0,0,0
43.732,404.831169,410.491651,,0,0,0,0,0
43.734,402.831169,409.491651,,0,0,0,0,0
43.736,403.831169,411.491651,,0,0,0,0,0
43.738,402.831169,410.491651,,0,0,0,0,0
43.74,404.831169,410.491651,,0,0,0,0,0
43.742,401.831169,409.491651,,0,0,0,0,0
43.744,404.831169,412.491651,,0,0,0,0,0
43.746,404.831169,409.491651,,0,0,0,0,0
43.748,401.831169,409.491651,,0,0,0,0,0
43.75,404.831169,407.491651,,0,0,0,0,0
43.752,402.831169,411.491651,,0,0,0,0,0
43.754,405.831169,411.491651,,0,0,0,0,0
43.756,404.831169,412.491651,,0,0,0,0,0
43.758,404.831169,410.491651,,0,0,0,0,0
43.76,405.831169,411.491651,,0,0,0,0,0
43.762,407.831169,411.491651,,0,0,0,0,0
43.764,408.831169,410.491651,,0,0,0,0,0
43.766,409.831169,411.491651,,0,0,0,0,0
43.768,412.831169,412.491651,,0,0,0,0,0
43.77,408.831169,410.491651,,0,0,0,0,0
43.772,410.831169,413.491651,,0,0,0,0,0
43.774,412.831169,409.491651,,0,0,0,0,0
43.776,414.831169,409.491651,,0,0,0,0,0
43.778,414.831169,410.491651,,0,0,0,0,0
43.78,414.831169,408.491651,,0,0,0,0,0
43.782,415.831169,408.491651,,0,0,0,0,0
43.784,418.831169,410.491651,,0,0,0,0,0
43.786,419.831169,406.491651,,0,0,0,0,0
43.788,417.831169,406.491651,,0,0,0,0,0
43.79,419.831169,406.491651,,0,0,0,0,0
43.792,419.831169,406.491651,,0,0,0,0,0
43.794,420.831169,406.491651,,0,0,0,0,0
43.796,419.831169,406.491651,,0,0,0,0,0
43.798,419.831169,400.491651,,0,0,0,0,0
43.8,420.831169,403.491651,,0,0,0,0,0
43.802,420.831169,403.491651,,0,0,0,0,0
43.804,421.831169,402.491651,,0,0,0,0,0
43.806,421.831169,405.491651,,0,0,0,0,0
43.808,420.831169,401.491651,,0,0,0,0,0
43.81,419.831169,402.491651,,0,0,0,0,0
43.812,420.831169,403.491651,,0,0,0,0,0
43.814,418.831169,403.491651,,0,0,0,0,0
43.816,419.831169,405.491651,,0,0,0,0,0
43.818,418.831169,404.491651,,0,0,0,0,0
43.82,417.831169,405.491651,,0,0,0,0,0
43.822,417.831169,406.491651,,0,0,0,0,0
43.824,419.831169,405.491651,,0,0,0,0,0
43.826,421.831169,405.491651,,0,0,0,0,0
43.828,419.831169,407.491651,,0,0,0,0,0
43.83,422.831169,408.491651,,0,0,0,0,0
43.832,418.831169,408.491651,,0,0,0,0,0
43.834,417.831169,409.491651,,0,0,0,0,0
43.836,416.831169,411.491651,,0,0,0,0,0
43.838,417.831169,410.491651,,0,0,0,0,0
43.84,418.831169,411.491651,,0,0,0,0,0
43.842,415.831169,412.491651,,0,0,0,0,0
43.844,415.831169,414.491651,,0,0,0,0,0
43.846,413.831169,415.491651,,0,0,0,0,0
43.848,411.831169,415.491651,,0,0,0,0,0
43.85,411.831169,415.491651,,0,0,0,0,0
43.852,409.831169,415.491651,,0,0,0,0,0
43.854,409.831169,417.491651,,0,0,0,0,0
43.856,403.831169,416.491651,,0,0,0,0,0
43.858,403.831169,419.491651,,0,0,0,0,0
43.86,403.831169,418.491651,,0,0,0,0,0
43.862,400.831169,419.491651,,0,0,0,0,0
43.864,401.831169,418.491651,,0,0,0,0,0
43.866,399.831169,419.491651,,0,0,0,0,0
43.868,397.831169,420.491651,,0,0,0,0,0
43.87,396.831169,420.491651,,0,0,0,0,0
43.872,392.831169,418.491651,,0,0,0,0,0
43.874,393.831169,422.491651,,0,0,0,0,0
43.876,390.831169,421.491651,,0,0,0,0,0
43.878,389.831169,423.491651,,0,0,0,0,0
43.88,388.831169,422.491651,,0,0,0,0,0
43.882,385.831169,420.491651,,0,0,0,0,0
43.884,385.831169,419.491651,,0,0,0,0,0
43.886,384.831169,421.491651,,0,0,0,0,0
43.888,384.831169,418.491651,,0,0,0,0,0
43.89,384.831169,418.491651,,0,0,0,0,0
43.892,382.831169,417.491651,,-0.22653,0,0,0,0
43.894,380.831169,413.491651,,-0.29836,-0.00052,0,0.41693,-0.04385
43.896,383.831169,414.491651,,-0.25048,-0.00107,0,0.85718,-0.0897
43.898,380.831169,409.491651,,-0.34624,-0.00167,0,1.32018,-0.13955
43.9,380.831169,408.491651,,-0.35821,-0.00237,-1E-05,1.87455,-0.1984
43.902,379.831169,405.491651,,-0.40609,-0.00314,-1E-05,2.46527,-0.26225
43.904,375.831169,400.491651,,-0.51382,-0.00406,-2E-05,3.15117,-0.3391
43.906,375.831169,398.491651,,-0.53776,-0.00511,-3E-05,3.95732,-0.42695
43.908,378.831169,393.491651,,-0.5617,-0.00621,-4E-05,4.79624,-0.5188
43.91,375.831169,389.491651,,-0.6455,-0.00742,-6E-05,5.67666,-0.61964
43.912,372.831169,385.491651,,-0.72929,-0.00879,-7E-05,6.66727,-0.73449
43.914,372.831169,381.491651,,-0.77717,-0.0103,-9E-05,7.76846,-0.86034
43.916,368.831169,380.491651,,-0.83702,-0.01191,-0.00011,8.92651,-0.99519
43.918,365.831169,376.491651,,-0.92081,-0.01367,-0.00014,10.14801,-1.14204
43.92,361.831169,371.491651,,-1.02855,-0.01562,-0.00017,11.45448,-1.30489
43.922,361.831169,368.491651,,-1.06446,-0.01771,-0.0002,12.93619,-1.47974
43.924,358.831169,364.491651,,-1.14825,-0.01993,-0.00024,14.4127,-1.66459
43.926,354.831169,359.491651,,-1.25598,-0.02233,-0.00028,15.95076,-1.86544
43.928,351.831169,358.491651,,-1.30386,-0.02489,-0.00033,17.67976,-2.07929
43.93,348.831169,352.491651,,-1.4116,-0.02761,-0.00038,19.36017,-2.30614
43.932,345.831169,348.491651,,-1.49539,-0.03051,-0.00044,21.18531,-2.54899
43.934,344.831169,345.491651,,-1.54327,-0.03355,-0.0005,23.16092,-2.80284
43.936,339.831169,339.491651,,-1.67494,-0.03677,-0.00057,24.97807,-3.07169
43.938,335.831169,335.491651,,-1.77071,-0.04021,-0.00065,26.99705,-3.35954
43.94,330.831169,332.491651,,-1.86647,-0.04385,-0.00073,29.08796,-3.66339
43.942,327.831169,330.491651,,-1.92632,-0.04764,-0.00083,31.36558,-3.98024
43.944,321.831169,326.491651,,-2.04602,-0.05162,-0.00093,33.46449,-4.31209
43.946,316.831169,326.491651,,-2.10587,-0.05577,-0.00103,35.87741,-4.65893
43.948,314.831169,321.491651,,-2.18967,-0.06006,-0.00115,38.22038,-5.01778
43.95,306.831169,322.491651,,-2.27346,-0.06453,-0.00127,40.60868,-5.39063
43.952,302.831169,321.491651,,-2.33331,-0.06913,-0.00141,43.16215,-5.77548
43.954,298.831169,319.491651,,-2.40513,-0.07387,-0.00155,45.67723,-6.17133
43.956,291.831169,319.491651,,-2.48892,-0.07877,-0.0017,48.15197,-6.58018
43.958,287.831169,316.491651,,-2.57272,-0.08383,-0.00187,50.65947,-7.00303
43.96,282.831169,316.491651,,-2.63257,-0.08903,-0.00204,53.35997,-7.43788
43.962,276.831169,315.491651,,-2.71636,-0.09438,-0.00222,55.90502,-7.88473
43.964,274.831169,314.491651,,-2.75227,-0.09985,-0.00242,58.84467,-8.34158
43.966,266.831169,312.491651,,-2.87197,-0.10548,-0.00262,61.10441,-8.81143
43.968,260.831169,313.491651,,-2.93183,-0.11128,-0.00284,63.91028,-9.29628
43.97,259.831169,313.491651,,-2.9438,-0.11715,-0.00307,67.16763,-9.78713
