ForceDecks Raw Data Export,1.0
Weight,83.49
Frequency,500
Recording Date,2024-03-05T16:01:26
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 2)"
Analysis Date,2024-03-05T16:01:56
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right
43.972,-0.559535,0.745402
43.974,1.440465,1.745402
43.976,0.440465,2.745402
43.978,-0.559535,-0.254598
43.98,-0.559535,-0.254598
43.982,0.440465,0.745402
43.984,-1.559535,1.745402
43.986,-0.559535,-0.254598
43.988,1.440465,0.745402
43.99,0.440465,1.745402
43.992,0.440465,-1.254598
43.994,0.440465,0.745402
43.996,-1.559535,1.745402
43.998,-0.559535,1.745402
44,-0.559535,-1.254598
44.002,-0.559535,2.745402
44.004,-0.559535,-0.254598
44.006,-1.559535,-1.254598
44.008,-1.559535,1.745402
44.01,-0.559535,0.745402
44.012,-0.559535,0.745402
44.014,2.440465,0.745402
44.016,-0.559535,-1.254598
44.018,-0.559535,-0.254598
44.02,-0.559535,-1.254598
44.022,1.440465,2.745402
44.024,1.440465,1.745402
44.026,0.440465,-0.254598
44.028,0.440465,0.745402
44.03,-0.559535,0.745402
44.032,-1.559535,0.745402
44.034,-1.559535,-0.254598
44.036,-2.559535,2.745402
44.038,1.440465,0.745402
44.04,-0.559535,-0.254598
44.042,-1.559535,1.745402
44.044,-1.559535,-1.254598
44.046,-0.559535,1.745402
44.048,-0.559535,-0.254598
44.05,2.440465,1.745402
44.052,1.440465,-0.254598
44.054,-0.559535,-0.254598
44.056,-1.559535,-1.254598
44.058,0.440465,-0.254598
44.06,-0.559535,-0.254598
44.062,0.440465,0.745402
44.064,0.440465,1.745402
44.066,-1.559535,0.745402
44.068,-1.559535,0.745402
44.07,-0.559535,0.745402
44.072,-0.559535,-0.254598
44.074,0.440465,-0.254598
44.076,0.440465,0.745402
44.078,-2.559535,-0.254598
44.08,-1.559535,-0.254598
44.082,-1.559535,1.745402
44.084,-0.559535,-0.254598
44.086,0.440465,-0.254598
44.088,0.440465,0.745402
44.09,-0.559535,1.745402
44.092,1.440465,0.745402
44.094,1.440465,0.745402
44.096,0.440465,1.745402
44.098,-2.559535,0.745402
44.1,-0.559535,-1.254598
44.102,1.440465,0.745402
44.104,0.440465,0.745402
44.106,-0.559535,0.745402
44.108,-0.559535,-1.254598
44.11,1.440465,0.745402
44.112,0.440465,1.745402
44.114,1.440465,-0.254598
44.116,0.440465,-0.254598
44.118,-0.559535,-2.254598
44.12,0.440465,-0.254598
44.122,-1.559535,-0.254598
44.124,0.440465,-0.254598
44.126,-0.559535,-0.254598
44.128,-0.559535,-0.254598
44.13,-0.559535,0.745402
44.132,0.440465,-0.254598
44.134,-1.559535,-0.254598
44.136,0.440465,-0.254598
44.138,0.440465,1.745402
44.14,-1.559535,0.745402
44.142,-0.559535,0.745402
44.144,-1.559535,0.745402
44.146,-1.559535,-1.254598
44.148,0.440465,1.745402
44.15,0.440465,1.745402
44.152,-0.559535,1.745402
44.154,0.440465,-2.254598
44.156,-0.559535,-0.254598
44.158,1.440465,0.745402
44.16,0.440465,-1.254598
44.162,1.440465,-1.254598
44.164,-0.559535,0.745402
44.166,-1.559535,2.745402
44.168,0.440465,-1.254598
44.17,-0.559535,-0.254598
44.172,0.440465,0.745402
44.174,-0.559535,-0.254598
44.176,0.440465,1.745402
44.178,-1.559535,-1.254598
44.18,0.440465,0.745402
44.182,-2.559535,0.745402
44.184,-1.559535,0.745402
44.186,-2.559535,1.745402
44.188,0.440465,-0.254598
44.19,-0.559535,-0.254598
44.192,-0.559535,-0.254598
44.194,0.440465,-0.254598
44.196,0.440465,-1.254598
44.198,-2.559535,2.745402
44.2,0.440465,0.745402
44.202,-0.559535,-0.254598
44.204,-0.559535,-0.254598
44.206,0.440465,0.745402
44.208,-1.559535,-0.254598
