ForceDecks Raw Data Export,1.0
Weight,83.54
Frequency,500
Recording Date,2024-03-05T15:53:41
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-05T15:53:57
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right,,Acceleration,Velocity,Height,Power,Impulse
11.374,396.831169,421.491651,,0,0,0,0,0
11.376,395.831169,420.491651,,0,0,0,0,0
11.378,396.831169,422.491651,,0,0,0,0,0
11.38,394.831169,420.491651,,0,0,0,0,0
11.382,393.831169,422.491651,,0,0,0,0,0
11.384,395.831169,420.491651,,0,0,0,0,0
11.386,395.831169,422.491651,,0,0,0,0,0
11.388,398.831169,421.491651,,0,0,0,0,0
11.39,395.831169,421.491651,,0,0,0,0,0
11.392,396.831169,421.491651,,0,0,0,0,0
11.394,395.831169,421.491651,,0,0,0,0,0
11.396,396.831169,421.491651,,0,0,0,0,0
11.398,396.831169,420.491651,,0,0,0,0,0
11.4,395.831169,420.491651,,0,0,0,0,0
11.402,399.831169,422.491651,,0,0,0,0,0
11.404,396.831169,423.491651,,0,0,0,0,0
11.406,395.831169,422.491651,,0,0,0,0,0
11.408,396.831169,422.491651,,0,0,0,0,0
11.41,397.831169,420.491651,,0,0,0,0,0
11.412,396.831169,423.491651,,0,0,0,0,0
11.414,398.831169,422.491651,,0,0,0,0,0
11.416,397.831169,423.491651,,0,0,0,0,0
11.418,398.831169,422.491651,,0,0,0,0,0
11.42,397.831169,424.491651,,0,0,0,0,0
11.422,397.831169,422.491651,,0,0,0,0,0
11.424,398.831169,423.491651,,0,0,0,0,0
11.426,399.831169,424.491651,,0,0,0,0,0
11.428,397.831169,421.491651,,0,0,0,0,0
11.43,397.831169,423.491651,,0,0,0,0,0
11.432,399.831169,424.491651,,0,0,0,0,0
11.434,397.831169,424.491651,,0,0,0,0,0
11.436,397.831169,422.491651,,0,0,0,0,0
11.438,399.831169,424.491651,,0,0,0,0,0
11.44,396.831169,422.491651,,0,0,0,0,0
11.442,398.831169,423.491651,,0,0,0,0,0
11.444,397.831169,422.491651,,0,0,0,0,0
11.446,397.831169,423.491651,,0,0,0,0,0
11.448,397.831169,422.491651,,0,0,0,0,0
11.45,395.831169,422.491651,,0,0,0,0,0
11.452,398.831169,422.491651,,0,0,0,0,0
11.454,397.831169,422.491651,,0,0,0,0,0
11.456,397.831169,423.491651,,0,0,0,0,0
11.458,399.831169,423.491651,,0,0,0,0,0
11.46,399.831169,421.491651,,0,0,0,0,0
11.462,396.831169,422.491651,,0,0,0,0,0
11.464,399.831169,419.491651,,0,0,0,0,0
11.466,396.831169,421.491651,,0,0,0,0,0
11.468,396.831169,419.491651,,0,0,0,0,0
11.47,397.831169,423.491651,,0,0,0,0,0
11.472,398.831169,421.491651,,0,0,0,0,0
11.474,395.831169,420.491651,,0,0,0,0,0
11.476,397.831169,420.491651,,0,0,0,0,0
11.478,396.831169,418.491651,,0,0,0,0,0
11.48,397.831169,419.491651,,0,0,0,0,0
11.482,395.831169,421.491651,,0,0,0,0,0
11.484,397.831169,420.491651,,0,0,0,0,0
11.486,397.831169,419.491651,,0,0,0,0,0
11.488,397.831169,417.491651,,0,0,0,0,0
11.49,396.831169,418.491651,,0,0,0,0,0
11.492,395.831169,421.491651,,0,0,0,0,0
11.494,396.831169,419.491651,,0,0,0,0,0
11.496,396.831169,418.491651,,0,0,0,0,0
11.498,396.831169,418.491651,,0,0,0,0,0
11.5,397.831169,420.491651,,0,0,0,0,0
11.502,398.831169,421.491651,,0,0,0,0,0
11.504,397.831169,419.491651,,0,0,0,0,0
11.506,398.831169,418.491651,,0,0,0,0,0
11.508,398.831169,418.491651,,0,0,0,0,0
11.51,394.831169,417.491651,,0,0,0,0,0
11.512,397.831169,419.491651,,0,0,0,0,0
11.514,397.831169,418.491651,,0,0,0,0,0
11.516,398.831169,418.491651,,0,0,0,0,0
11.518,399.831169,418.491651,,0,0,0,0,0
11.52,399.831169,421.491651,,0,0,0,0,0
11.522,399.831169,418.491651,,0,0,0,0,0
11.524,398.831169,417.491651,,0,0,0,0,0
11.526,399.831169,417.491651,,0,0,0,0,0
11.528,398.831169,419.491651,,0,0,0,0,0
11.53,397.831169,419.491651,,0,0,0,0,0
11.532,397.831169,417.491651,,0,0,0,0,0
11.534,401.831169,416.491651,,0,0,0,0,0
11.536,398.831169,416.491651,,0,0,0,0,0
11.538,398.831169,420.491651,,0,0,0,0,0
11.54,399.831169,419.491651,,0,0,0,0,0
11.542,397.831169,420.491651,,0,0,0,0,0
11.544,394.831169,419.491651,,0,0,0,0,0
11.546,394.831169,418.491651,,0,0,0,0,0
11.548,397.831169,418.491651,,0,0,0,0,0
11.55,396.831169,421.491651,,0,0,0,0,0
11.552,397.831169,420.491651,,0,0,0,0,0
11.554,396.831169,419.491651,,0,0,0,0,0
11.556,396.831169,420.491651,,0,0,0,0,0
11.558,394.831169,420.491651,,0,0,0,0,0
11.56,395.831169,419.491651,,0,0,0,0,0
11.562,393.831169,419.491651,,0,0,0,0,0
11.564,395.831169,419.491651,,0,0,0,0,0
11.566,395.831169,419.491651,,0,0,0,0,0
11.568,397.831169,418.491651,,0,0,0,0,0
11.57,395.831169,419.491651,,0,0,0,0,0
11.572,395.831169,417.491651,,0,0,0,0,0
11.574,394.831169,418.491651,,0,0,0,0,0
11.576,395.831169,418.491651,,0,0,0,0,0
11.578,393.831169,417.491651,,0,0,0,0,0
11.58,395.831169,418.491651,,0,0,0,0,0
11.582,396.831169,417.491651,,0,0,0,0,0
11.584,397.831169,418.491651,,0,0,0,0,0
11.586,397.831169,418.491651,,0,0,0,0,0
11.588,396.831169,418.491651,,0,0,0,0,0
11.59,398.831169,416.491651,,0,0,0,0,0
11.592,397.831169,418.491651,,0,0,0,0,0
11.594,398.831169,419.491651,,0,0,0,0,0
11.596,398.831169,419.491651,,0,0,0,0,0
11.598,398.831169,418.491651,,0,0,0,0,0
11.6,400.831169,419.491651,,0,0,0,0,0
11.602,399.831169,421.491651,,0,0,0,0,0
11.604,400.831169,419.491651,,0,0,0,0,0
11.606,400.831169,419.491651,,0,0,0,0,0
11.608,401.831169,418.491651,,0,0,0,0,0
11.61,400.831169,420.491651,,0,0,0,0,0
11.612,399.831169,419.491651,,0,0,0,0,0
11.614,399.831169,422.491651,,0,0,0,0,0
11.616,400.831169,421.491651,,0,0,0,0,0
11.618,400.831169,423.491651,,0,0,0,0,0
11.62,400.831169,421.491651,,0,0,0,0,0
11.622,397.831169,418.491651,,0,0,0,0,0
11.624,399.831169,422.491651,,0,0,0,0,0
11.626,399.831169,422.491651,,0,0,0,0,0
11.628,397.831169,423.491651,,0,0,0,0,0
11.63,398.831169,422.491651,,0,0,0,0,0
11.632,399.831169,423.491651,,0,0,0,0,0
11.634,398.831169,425.491651,,0,0,0,0,0
11.636,396.831169,423.491651,,0,0,0,0,0
11.638,396.831169,425.491651,,0,0,0,0,0
11.64,396.831169,426.491651,,0,0,0,0,0
11.642,395.831169,425.491651,,0,0,0,0,0
11.644,397.831169,426.491651,,0,0,0,0,0
11.646,396.831169,426.491651,,0,0,0,0,0
11.648,397.831169,428.491651,,0,0,0,0,0
11.65,396.831169,426.491651,,0,0,0,0,0
11.652,395.831169,428.491651,,0,0,0,0,0
11.654,393.831169,431.491651,,0,0,0,0,0
11.656,396.831169,429.491651,,0,0,0,0,0
11.658,395.831169,428.491651,,0,0,0,0,0
11.66,396.831169,429.491651,,0,0,0,0,0
11.662,396.831169,428.491651,,0,0,0,0,0
11.664,396.831169,428.491651,,0,0,0,0,0
11.666,394.831169,429.491651,,0,0,0,0,0
11.668,395.831169,428.491651,,0,0,0,0,0
11.67,397.831169,428.491651,,0,0,0,0,0
11.672,396.831169,427.491651,,0,0,0,0,0
11.674,395.831169,426.491651,,0,0,0,0,0
11.676,396.831169,429.491651,,0,0,0,0,0
11.678,397.831169,426.491651,,0,0,0,0,0
11.68,397.831169,427.491651,,0,0,0,0,0
11.682,399.831169,426.491651,,0,0,0,0,0
11.684,397.831169,428.491651,,0,0,0,0,0
11.686,398.831169,427.491651,,0,0,0,0,0
11.688,398.831169,426.491651,,0,0,0,0,0
11.69,398.831169,426.491651,,0,0,0,0,0
11.692,398.831169,427.491651,,0,0,0,0,0
11.694,399.831169,428.491651,,0,0,0,0,0
11.696,401.831169,425.491651,,0,0,0,0,0
11.698,397.831169,429.491651,,0,0,0,0,0
11.7,399.831169,425.491651,,0,0,0,0,0
11.702,398.831169,427.491651,,0,0,0,0,0
11.704,399.831169,424.491651,,0,0,0,0,0
11.706,399.831169,425.491651,,0,0,0,0,0
11.708,398.831169,425.491651,,0,0,0,0,0
11.71,399.831169,425.491651,,0,0,0,0,0
11.712,399.831169,426.491651,,0,0,0,0,0
11.714,400.831169,423.491651,,0,0,0,0,0
11.716,399.831169,423.491651,,0,0,0,0,0
11.718,398.831169,423.491651,,0,0,0,0,0
11.72,401.831169,426.491651,,0,0,0,0,0
11.722,400.831169,424.491651,,0,0,0,0,0
11.724,401.831169,423.491651,,0,0,0,0,0
11.726,399.831169,422.491651,,0,0,0,0,0
11.728,398.831169,425.491651,,0,0,0,0,0
11.73,401.831169,427.491651,,0,0,0,0,0
11.732,400.831169,425.491651,,0,0,0,0,0
11.734,401.831169,427.491651,,0,0,0,0,0
11.736,403.831169,425.491651,,0,0,0,0,0
11.738,403.831169,426.491651,,0,0,0,0,0
11.74,402.831169,425.491651,,0,0,0,0,0
11.742,401.831169,424.491651,,0,0,0,0,0
11.744,406.831169,423.491651,,0,0,0,0,0
11.746,404.831169,422.491651,,0,0,0,0,0
11.748,403.831169,423.491651,,0,0,0,0,0
11.75,403.831169,418.491651,,0,0,0,0,0
11.752,404.831169,422.491651,,0,0,0,0,0
11.754,403.831169,419.491651,,0,0,0,0,0
11.756,402.831169,420.491651,,0,0,0,0,0
11.758,403.831169,416.491651,,0,0,0,0,0
11.76,403.831169,415.491651,,0,0,0,0,0
11.762,401.831169,413.491651,,0,0,0,0,0
11.764,399.831169,414.491651,,0,0,0,0,0
11.766,399.831169,415.491651,,0,0,0,0,0
11.768,402.831169,414.491651,,0,0,0,0,0
11.77,398.831169,411.491651,,0,0,0,0,0
11.772,399.831169,410.491651,,0,0,0,0,0
11.774,398.831169,408.491651,,0,0,0,0,0
11.776,397.831169,407.491651,,0,0,0,0,0
11.778,397.831169,406.491651,,0,0,0,0,0
11.78,397.831169,406.491651,,0,0,0,0,0
11.782,396.831169,403.491651,,0,0,0,0,0
11.784,397.831169,401.491651,,-0.23851,0,0,0,0
11.786,395.831169,399.491651,,-0.28639,-0.00052,0,0.41746,-0.04385
11.788,396.831169,398.491651,,-0.28639,-0.0011,0,0.873,-0.0917
11.79,396.831169,396.491651,,-0.31033,-0.00169,0,1.34419,-0.14155
11.792,398.831169,395.491651,,-0.29836,-0.0023,-1E-05,1.82937,-0.1924
11.794,397.831169,394.491651,,-0.3223,-0.00292,-1E-05,2.31653,-0.24425
11.796,397.831169,394.491651,,-0.3223,-0.00357,-2E-05,2.82725,-0.2981
11.798,399.831169,390.491651,,-0.34624,-0.00424,-3E-05,3.34848,-0.35395
11.8,399.831169,389.491651,,-0.35821,-0.00494,-4E-05,3.90027,-0.4128
11.802,400.831169,389.491651,,-0.34624,-0.00565,-5E-05,4.46196,-0.47164
11.804,400.831169,388.491651,,-0.35821,-0.00635,-6E-05,5.01235,-0.53049
11.806,401.831169,388.491651,,-0.34624,-0.00705,-7E-05,5.57544,-0.58934
11.808,401.831169,386.491651,,-0.37018,-0.00777,-9E-05,6.12609,-0.64919
11.81,400.831169,385.491651,,-0.39412,-0.00854,-0.0001,6.71154,-0.71304
11.812,401.831169,383.491651,,-0.40609,-0.00934,-0.00012,7.33142,-0.77989
11.814,397.831169,385.491651,,-0.43003,-0.01017,-0.00014,7.9677,-0.84974
11.816,398.831169,383.491651,,-0.442,-0.01104,-0.00016,8.63974,-0.92259
11.818,396.831169,383.491651,,-0.46594,-0.01195,-0.00019,9.32614,-0.99844
11.82,395.831169,380.491651,,-0.51382,-0.01293,-0.00021,10.03895,-1.08029
11.822,393.831169,381.491651,,-0.52579,-0.01397,-0.00024,10.83205,-1.16714
11.824,391.831169,378.491651,,-0.58564,-0.01508,-0.00027,11.61836,-1.25999
11.826,389.831169,376.491651,,-0.63353,-0.0163,-0.0003,12.49231,-1.36184
11.828,385.831169,374.491651,,-0.70535,-0.01764,-0.00033,13.41248,-1.47369
11.83,381.831169,374.491651,,-0.75323,-0.0191,-0.00037,14.44507,-1.59554
11.832,377.831169,371.491651,,-0.83702,-0.02069,-0.00041,15.50299,-1.72839
11.834,372.831169,369.491651,,-0.92081,-0.02245,-0.00045,16.66304,-1.87524
11.836,367.831169,365.491651,,-1.02855,-0.0244,-0.0005,17.89053,-2.03809
11.838,360.831169,363.491651,,-1.13628,-0.02656,-0.00055,19.23899,-2.21893
11.84,356.831169,359.491651,,-1.23204,-0.02893,-0.00061,20.72298,-2.41678
11.842,349.831169,357.491651,,-1.33977,-0.0315,-0.00067,22.28172,-2.63163
11.844,345.831169,354.491651,,-1.42357,-0.03426,-0.00073,23.99644,-2.86248
11.846,340.831169,349.491651,,-1.54327,-0.03723,-0.0008,25.70186,-3.11033
11.848,333.831169,347.491651,,-1.651,-0.04043,-0.00088,27.54311,-3.37718
11.85,326.831169,343.491651,,-1.78268,-0.04386,-0.00097,29.4001,-3.66403
11.852,319.831169,340.491651,,-1.90238,-0.04754,-0.00106,31.39483,-3.97188
11.854,312.831169,335.491651,,-2.04602,-0.05149,-0.00116,33.38413,-4.30173
11.856,305.831169,328.491651,,-2.21361,-0.05575,-0.00126,35.3652,-4.65758
11.858,298.831169,327.491651,,-2.30937,-0.06028,-0.00138,37.75203,-5.03543
11.86,291.831169,321.491651,,-2.46498,-0.06505,-0.0015,39.89666,-5.43428
11.862,283.831169,315.491651,,-2.63257,-0.07015,-0.00164,42.04104,-5.86013
11.864,277.831169,311.491651,,-2.75227,-0.07553,-0.00179,44.51297,-6.30998
11.866,271.831169,305.491651,,-2.89591,-0.08118,-0.00194,46.86741,-6.78183
11.868,263.831169,302.491651,,-3.02759,-0.0871,-0.00211,49.32904,-7.27668
11.87,255.831169,293.491651,,-3.23108,-0.09336,-0.00229,51.2863,-7.79953
11.872,250.831169,288.491651,,-3.35079,-0.09994,-0.00248,53.90243,-8.34938
11.874,241.831169,280.491651,,-3.55428,-0.10685,-0.00269,55.81004,-8.92622
11.876,233.831169,277.491651,,-3.68596,-0.11409,-0.00291,58.33679,-9.53107
11.878,226.831169,269.491651,,-3.86551,-0.12164,-0.00315,60.37341,-10.16192
11.88,217.831169,261.491651,,-4.06901,-0.12958,-0.0034,62.1087,-10.82477
11.882,212.831169,257.491651,,-4.17674,-0.13782,-0.00367,64.82068,-11.51362
11.884,205.831169,250.491651,,-4.34432,-0.14634,-0.00395,66.77953,-12.22547
11.886,197.831169,247.491651,,-4.476,-0.15516,-0.00425,69.09765,-12.96232
11.888,191.831169,239.491651,,-4.64358,-0.16428,-0.00457,70.85885,-13.72417
11.89,186.831169,235.491651,,-4.75131,-0.17368,-0.00491,73.34798,-14.50902
11.892,176.831169,227.491651,,-4.96678,-0.1834,-0.00527,74.15103,-15.32087
11.894,173.831169,224.491651,,-5.0386,-0.1934,-0.00564,77.03603,-16.15672
11.896,168.831169,217.491651,,-5.18224,-0.20362,-0.00604,78.66376,-17.01057
11.898,162.831169,211.491651,,-5.32589,-0.21413,-0.00646,80.15374,-17.88842
11.9,154.831169,205.491651,,-5.49347,-0.22495,-0.0069,81.05438,-18.79227
11.902,150.831169,203.491651,,-5.56529,-0.23601,-0.00736,83.62306,-19.71612
11.904,146.831169,198.491651,,-5.67303,-0.24725,-0.00784,85.37983,-20.65497
11.906,142.831169,192.491651,,-5.79273,-0.25871,-0.00835,86.7521,-21.61282
11.908,135.831169,189.491651,,-5.91243,-0.27042,-0.00888,87.97293,-22.59067
11.91,130.831169,183.491651,,-6.04411,-0.28237,-0.00943,88.75656,-23.58951
11.912,127.831169,177.491651,,-6.15184,-0.29457,-0.01001,89.93889,-24.60836
11.914,124.831169,174.491651,,-6.22366,-0.30695,-0.01061,91.87574,-25.64221
11.916,116.831169,171.491651,,-6.35534,-0.31952,-0.01123,92.12616,-26.69306
11.918,111.831169,166.491651,,-6.47504,-0.33235,-0.01189,92.5019,-27.76491
11.92,109.831169,160.491651,,-6.5708,-0.3454,-0.01256,93.36965,-28.85476
11.922,103.831169,158.491651,,-6.66656,-0.35864,-0.01327,94.07891,-29.96061
11.924,100.831169,154.491651,,-6.75036,-0.37205,-0.014,94.99409,-31.08146
11.926,95.831169,149.491651,,-6.87006,-0.38568,-0.01476,94.61494,-32.21931
