ForceDecks Raw Data Export,1.0
Weight,83.49
Frequency,500
Recording Date,2024-03-05T16:01:26
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 3)"
Analysis Date,2024-03-05T16:01:56
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right
74.874,-0.559535,-0.254598
74.876,-2.559535,0.745402
74.878,-2.559535,-0.254598
74.88,1.440465,0.745402
74.882,-0.559535,-0.254598
74.884,-0.559535,-2.254598
74.886,0.440465,0.745402
74.888,-0.559535,0.745402
74.89,1.440465,0.745402
74.892,-0.559535,-0.254598
74.894,-0.559535,-1.254598
74.896,-1.559535,0.745402
74.898,0.440465,-1.254598
74.9,-0.559535,2.745402
74.902,-0.559535,1.745402
74.904,-1.559535,1.745402
74.906,-0.559535,-1.254598
74.908,1.440465,0.745402
74.91,-0.559535,1.745402
74.912,-0.559535,0.745402
74.914,0.440465,0.745402
74.916,0.440465,1.745402
74.918,-0.559535,-0.254598
74.92,0.440465,0.745402
74.922,1.440465,0.745402
74.924,-0.559535,1.745402
74.926,0.440465,0.745402
74.928,-1.559535,-0.254598
74.93,-1.559535,-0.254598
74.932,0.440465,0.745402
74.934,0.440465,-0.254598
74.936,0.440465,-0.254598
74.938,1.440465,-0.254598
74.94,-0.559535,0.745402
74.942,-2.559535,0.745402
74.944,1.440465,0.745402
74.946,-1.559535,-1.254598
74.948,1.440465,0.745402
74.95,-0.559535,-2.254598
74.952,2.440465,-0.254598
74.954,-0.559535,-0.254598
74.956,-1.559535,-0.254598
74.958,-0.559535,-1.254598
74.96,0.440465,1.745402
74.962,0.440465,1.745402
74.964,0.440465,-1.254598
74.966,-0.559535,-1.254598
74.968,1.440465,0.745402
74.97,-2.559535,1.745402
74.972,-0.559535,-0.254598
74.974,0.440465,-0.254598
74.976,-0.559535,-1.254598
74.978,-2.559535,-1.254598
74.98,2.440465,1.745402
74.982,-1.559535,-2.254598
74.984,1.440465,-0.254598
74.986,0.440465,0.745402
74.988,-0.559535,-1.254598
74.99,-1.559535,0.745402
74.992,-0.559535,0.745402
74.994,0.440465,-1.254598
74.996,-0.559535,2.745402
74.998,-1.559535,1.745402
75,1.440465,0.745402
75.002,-0.559535,0.745402
75.004,0.440465,0.745402
75.006,0.440465,1.745402
75.008,0.440465,-1.254598
75.01,0.440465,-1.254598
75.012,-0.559535,2.745402
75.014,-1.559535,0.745402
75.016,-1.559535,0.745402
75.018,-1.559535,-1.254598
75.02,-0.559535,1.745402
75.022,-0.559535,0.745402
75.024,0.440465,-1.254598
75.026,-0.559535,1.745402
75.028,-0.559535,0.745402
75.03,-1.559535,0.745402
75.032,-0.559535,-0.254598
75.034,-1.559535,-0.254598
75.036,2.440465,0.745402
