ForceDecks Raw Data Export,2.0
Weight,83.54
Frequency,200
Recording Date,2024-03-05T15:55:10
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 2)"
Analysis Date,2024-03-05T15:55:23
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
42.73,329.297821,-5.905357,-55.978502,-1.01937,0,0,,73.812954,48.066586,108.677361,98.74092,22.265133,-23.464891,23.60109,-23.420702
42.735,330.797821,-5.134922,-53.118847,-0.01937,0,0,,74.312954,50.316586,108.177361,97.99092,22.515133,-23.214891,23.60109,-22.920702
42.74,331.047821,-5.409705,-54.217918,-1.51937,0,0,,74.312954,49.566586,108.677361,98.49092,21.765133,-23.214891,23.60109,-23.670702
42.745,329.297821,-5.158312,-55.65129,-1.51937,0,0,,73.562954,48.566586,109.177361,97.99092,21.765133,-23.214891,23.60109,-23.670702
42.75,329.547821,-5.247709,-55.772554,-1.51937,0,0,,73.562954,48.566586,109.177361,98.24092,21.515133,-23.214891,23.85109,-23.670702
42.755,328.797821,-5.353202,-55.080501,-0.76937,0,0,,73.812954,48.566586,108.677361,97.74092,22.015133,-22.714891,23.35109,-23.420702
42.76,328.297821,-5.548685,-54.836181,-0.26937,0,0,,73.562954,48.816586,107.927361,97.99092,22.515133,-23.214891,23.60109,-23.170702
42.765,329.547821,-5.620948,-52.502922,-2.01937,0,0,,75.062954,49.566586,107.677361,97.24092,22.015133,-24.464891,23.85109,-23.420702
42.77,328.297821,-5.174025,-54.179765,-0.26937,0,0,,73.812954,49.066586,108.177361,97.24092,22.515133,-23.464891,24.10109,-23.420702
42.775,324.797821,-5.797825,-55.095347,-0.51937,0,0,,72.812954,48.066586,106.677361,97.24092,21.765133,-22.964891,24.10109,-23.420702
42.78,322.797821,-5.262183,-55.102908,-0.26937,0,0,,72.312954,47.816586,106.677361,95.99092,22.515133,-23.214891,23.35109,-22.920702
42.785,324.797821,-4.661734,-53.436623,0.23063,0,0,,72.312954,49.816586,106.427361,96.24092,22.515133,-24.214891,23.85109,-21.920702
42.79,323.047821,-5.92442,-54.22641,0.48063,0,0,,72.562954,48.316586,105.427361,96.74092,23.015133,-22.714891,23.60109,-23.420702
42.795,324.297821,-5.806764,-53.186755,-2.01937,0,0,,73.312954,48.816586,105.677361,96.49092,22.015133,-23.714891,22.85109,-23.170702
42.8,321.297821,-4.712516,-52.677291,1.98063,0,0,,71.812954,49.566586,104.927361,94.99092,23.265133,-23.214891,24.60109,-22.670702
42.805,321.297821,-6.052394,-53.683366,0.48063,0,0,,72.312954,48.316586,104.427361,96.24092,22.515133,-23.464891,24.85109,-23.420702
42.81,321.797821,-5.660763,-53.265117,-2.01937,0,0,,72.562954,48.566586,104.927361,95.74092,21.765133,-22.964891,23.35109,-24.170702
42.815,320.797821,-5.678408,-53.095275,0.23063,0,0,,72.312954,48.566586,104.427361,95.49092,22.515133,-23.464891,24.35109,-23.170702
42.82,319.797821,-6.080783,-53.598235,0.48063,0,0,,72.312954,47.816586,104.177361,95.49092,22.515133,-22.964891,24.35109,-23.420702
42.825,318.797821,-4.749471,-53.428372,-1.01937,0,0,,71.062954,48.816586,104.427361,94.49092,22.265133,-23.464891,24.35109,-24.170702
42.83,317.797821,-5.151455,-52.918389,-0.76937,0,0,,71.562954,48.316586,103.927361,93.99092,22.515133,-23.714891,23.60109,-23.170702
42.835,315.547821,-5.090737,-55.856743,-1.26937,0,0,,69.812954,47.066586,104.177361,94.49092,22.265133,-23.714891,24.10109,-23.920702
42.84,315.297821,-4.60714,-55.046681,-1.01937,0,0,,69.562954,47.816586,103.927361,93.99092,22.515133,-23.964891,24.10109,-23.670702
42.845,314.547821,-4.715884,-54.6641,-1.01937,0,0,,69.562954,47.816586,103.427361,93.74092,22.515133,-22.714891,23.10109,-23.920702
42.85,309.297821,-5.6907,-57.507999,-0.51937,0,0,,68.062954,45.316586,102.177361,93.74092,21.765133,-23.714891,24.35109,-22.920702
42.855,308.047821,-5.015037,-56.16733,-0.01937,0,0,,68.062954,45.816586,101.927361,92.24092,22.515133,-23.214891,25.10109,-24.420702
42.86,303.797821,-3.769352,-57.839779,-2.01937,0,0,,66.062954,45.066586,102.177361,90.49092,22.515133,-23.964891,23.10109,-23.670702
42.865,300.797821,-5.442596,-56.983786,-2.01937,0,0,,66.062954,44.566586,99.177361,90.99092,21.765133,-23.964891,23.60109,-23.420702
42.87,299.297821,-4.031506,-57.989392,0.73063,0,0,,64.562954,44.816586,99.927361,89.99092,22.265133,-22.714891,23.60109,-22.420702
42.875,297.297821,-4.679217,-59.104364,-0.76937,0,0,,64.812954,43.066586,99.927361,89.49092,23.015133,-23.964891,24.35109,-24.170702
42.88,294.297821,-3.264112,-58.242357,0.48063,0,0,,63.562954,43.816586,99.427361,87.49092,22.265133,-23.214891,24.35109,-22.920702
42.885,289.047821,-4.068085,-60.232157,-2.76937,0,0,,62.062954,42.066586,97.677361,87.24092,21.515133,-23.964891,23.10109,-23.420702
42.89,284.547821,-4.13242,-61.563373,0.73063,0,0,,61.062954,40.566586,96.927361,85.99092,22.515133,-23.214891,24.35109,-22.920702
42.895,279.047821,-3.773085,-61.618376,-1.01937,0,0,,59.062954,40.566586,94.677361,84.74092,22.265133,-22.964891,23.60109,-23.920702
42.9,275.797821,-3.483063,-63.321199,0.48063,0,0,,58.062954,39.316586,94.677361,83.74092,22.015133,-23.214891,24.35109,-22.670702
42.905,267.797821,-3.127811,-62.396321,0.98063,0,0,,56.062954,39.066586,91.427361,81.24092,21.265133,-22.214891,24.35109,-22.420702
42.91,261.547821,-3.320123,-63.68137,-0.76937,0,0,,54.812954,37.316586,89.927361,79.49092,22.765133,-23.964891,23.85109,-23.420702
42.915,257.297821,-3.494476,-65.361411,-2.51937,0,0,,53.812954,35.816586,89.177361,78.49092,22.015133,-24.714891,23.85109,-23.670702
42.92,249.797821,-1.383603,-67.323841,-0.51937,0,0,,50.062954,35.816586,87.677361,76.24092,21.765133,-22.964891,24.35109,-23.670702
42.925,241.297821,-3.216445,-67.909228,-1.26937,0,0,,48.812954,33.816586,83.677361,74.99092,22.515133,-23.964891,23.60109,-23.420702
