ForceDecks Raw Data Export,2.0
Frequency,200
Recording Date,2024-03-05T15:58:32
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-05T15:58:45
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
42.67,375.570545,-1.295821,-57.815393,-0.524752,0,0,,76.782178,60.623144,125.183787,112.981436,8.337871,-9.523515,8.798886,-8.137995
42.675,375.570545,-1.13207,-58.10229,-0.774752,0,0,,76.782178,60.373144,125.683787,112.731436,8.587871,-8.773515,8.798886,-9.387995
42.68,378.820545,-0.878838,-57.746033,-0.024752,0,0,,76.782178,61.873144,126.183787,113.981436,9.337871,-9.523515,9.548886,-9.387995
42.685,374.570545,-1.135092,-58.54507,0.725248,0,0,,75.782178,60.623144,124.933787,113.231436,9.587871,-9.773515,9.798886,-8.887995
42.69,377.070545,-0.312069,-58.156912,1.225248,0,0,,75.782178,61.873144,126.183787,113.231436,9.087871,-8.523515,9.298886,-8.637995
42.695,373.320545,-0.397573,-58.308159,0.225248,0,0,,76.032178,60.123144,125.933787,111.231436,8.837871,-8.523515,9.548886,-9.637995
42.7,375.820545,-0.067644,-57.920287,0.975248,0,0,,75.782178,61.623144,126.183787,112.231436,9.337871,-8.523515,9.798886,-9.637995
42.705,373.570545,-0.150365,-57.836489,-0.774752,0,0,,75.282178,61.373144,125.183787,111.731436,8.587871,-9.273515,9.298886,-9.387995
42.71,369.070545,0.514341,-57.373879,1.475248,0,0,,75.032178,60.373144,124.933787,108.731436,9.587871,-8.773515,9.298886,-8.637995
42.715,368.820545,-0.235676,-55.805958,-0.524752,0,0,,75.532178,61.123144,122.933787,109.231436,9.587871,-9.523515,9.048886,-9.637995
42.72,366.820545,0.768981,-55.816486,-1.024752,0,0,,74.032178,61.873144,122.683787,108.231436,8.337871,-9.523515,8.798886,-8.637995
42.725,364.820545,0.941773,-56.12248,-1.024752,0,0,,73.282178,61.623144,122.183787,107.731436,9.087871,-9.273515,8.548886,-9.387995
42.73,361.070545,1.036717,-53.571965,-0.524752,0,0,,73.532178,62.123144,119.933787,105.481436,9.087871,-9.773515,9.548886,-9.387995
42.735,354.570545,1.229171,-53.642382,1.975248,0,0,,72.782178,60.373144,118.683787,102.731436,9.587871,-9.523515,10.298886,-8.387995
42.74,351.320545,1.503123,-52.145068,-0.024752,0,0,,71.782178,61.373144,116.433787,101.731436,8.337871,-9.273515,10.048886,-9.137995
42.745,346.070545,2.147909,-52.157743,-0.274752,0,0,,70.282178,60.873144,115.183787,99.731436,8.587871,-9.273515,9.298886,-8.887995
42.75,341.570545,2.176206,-50.63671,-0.524752,0,0,,70.282178,60.373144,113.433787,97.481436,8.837871,-9.273515,9.298886,-9.387995
42.755,334.070545,2.409156,-51.450985,-0.274752,0,0,,67.532178,59.623144,110.683787,96.231436,9.087871,-9.273515,9.298886,-9.387995
42.76,328.070545,3.015595,-50.749782,0.475248,0,0,,66.282178,59.123144,108.933787,93.731436,8.587871,-8.023515,9.048886,-9.137995
42.765,323.070545,2.681544,-49.867618,-1.524752,0,0,,65.782178,58.373144,106.683787,92.231436,9.087871,-10.523515,9.798886,-9.887995
42.77,318.820545,2.042146,-49.349497,1.475248,0,0,,65.032178,57.873144,104.183787,91.731436,9.087871,-8.773515,9.298886,-8.137995
42.775,313.820545,3.642457,-48.419021,-0.024752,0,0,,63.532178,58.123144,103.433787,88.731436,9.337871,-8.773515,9.298886,-9.887995
42.78,315.820545,3.229929,-48.453573,-0.524752,0,0,,64.532178,57.873144,104.183787,89.231436,8.087871,-9.523515,10.298886,-9.387995
42.785,316.070545,3.51924,-47.22208,0.475248,0,0,,65.032178,58.373144,104.183787,88.481436,9.337871,-9.523515,10.548886,-9.887995
42.79,317.070545,4.283993,-46.053659,0.475248,0,0,,64.782178,59.873144,104.183787,88.231436,9.087871,-10.023515,10.298886,-8.887995
42.795,322.320545,4.309617,-45.136383,-1.524752,0,0,,66.532178,60.873144,105.933787,88.981436,8.337871,-9.773515,9.048886,-9.137995
42.8,321.820545,3.743011,-46.545766,2.475248,0,0,,66.282178,59.873144,105.933787,89.731436,10.337871,-9.273515,10.048886,-8.637995
42.805,322.570545,4.973572,-47.940703,-1.024752,0,0,,65.032178,60.373144,107.433787,89.731436,9.087871,-9.773515,9.298886,-9.637995
42.81,326.570545,4.724333,-47.353501,1.725248,0,0,,66.532178,60.873144,108.683787,90.481436,10.337871,-9.273515,10.048886,-9.387995
42.815,325.070545,4.746133,-46.577609,-0.274752,0,0,,66.032178,61.373144,107.433787,90.231436,8.837871,-9.523515,9.798886,-9.387995
42.82,325.570545,4.549945,-47.829906,0.225248,0,0,,65.782178,60.873144,107.933787,90.981436,9.837871,-10.273515,10.048886,-9.387995
42.825,327.570545,4.522165,-48.853625,0.475248,0,0,,66.032178,60.623144,109.183787,91.731436,9.087871,-9.273515,10.798886,-10.137995
42.83,324.820545,5.601795,-47.11104,0.225248,0,0,,65.282178,61.623144,108.183787,89.731436,9.837871,-10.773515,9.798886,-8.637995
42.835,326.820545,5.002984,-47.482124,-1.024752,0,0,,66.032178,61.373144,108.683787,90.731436,9.837871,-10.523515,9.048886,-9.387995
42.84,324.070545,4.571005,-47.386314,-0.024752,0,0,,66.032178,60.373144,107.683787,89.981436,9.087871,-9.023515,9.798886,-9.887995
42.845,321.820545,5.271814,-48.219835,0.975248,0,0,,65.032178,59.873144,107.933787,88.981436,9.837871,-9.773515,10.548886,-9.637995
42.85,321.570545,5.945283,-48.42486,1.475248,0,0,,63.532178,61.123144,107.433787,89.481436,10.087871,-9.273515,10.548886,-9.887995
42.855,320.070545,5.39671,-47.641868,-0.274752,0,0,,64.532178,60.123144,106.933787,88.481436,10.337871,-10.023515,9.798886,-10.387995
42.86,320.320545,5.680491,-48.44564,1.975248,0,0,,63.782178,60.373144,107.183787,88.981436,10.337871,-9.023515,10.798886,-10.137995
42.865,318.570545,5.615171,-47.866191,-0.524752,0,0,,63.782178,60.123144,106.433787,88.231436,9.837871,-10.523515,10.548886,-10.387995
42.87,317.320545,5.734195,-47.884967,-1.524752,0,0,,63.282178,60.123144,105.933787,87.981436,9.087871,-10.523515,9.298886,-9.387995
42.875,315.570545,5.863437,-47.979791,0.225248,0,0,,62.782178,59.873144,105.433787,87.481436,10.337871,-9.773515,10.548886,-10.887995
42.88,314.570545,5.491067,-47.789785,1.225248,0,0,,63.282178,59.123144,105.183787,86.981436,10.087871,-10.023515,10.548886,-9.387995
42.885,313.820545,5.406204,-46.358927,-0.274752,0,0,,63.282178,59.873144,103.933787,86.731436,10.337871,-10.023515,9.298886,-9.887995
42.89,313.570545,6.685347,-48.285813,0.975248,0,0,,61.782178,59.873144,105.433787,86.481436,10.337871,-9.773515,10.548886,-10.137995
42.895,312.570545,6.50998,-47.750848,-0.524752,0,0,,61.782178,59.873144,104.683787,86.231436,9.837871,-10.273515,10.548886,-10.637995
42.9,312.570545,6.903491,-47.406126,2.225248,0,0,,61.782178,60.123144,104.933787,85.731436,10.337871,-9.523515,10.048886,-8.637995
42.905,315.570545,7.227633,-47.638346,-0.524752,0,0,,62.032178,60.873144,106.183787,86.481436,10.337871,-9.773515,10.048886,-11.137995
42.91,319.070545,8.112087,-47.453483,-1.024752,0,0,,61.782178,62.623144,107.433787,87.231436,9.837871,-10.523515,10.048886,-10.387995
42.915,320.820545,7.588597,-49.37771,-0.274752,0,0,,62.532178,61.123144,109.183787,87.981436,9.587871,-11.023515,11.048886,-9.887995
42.92,325.070545,8.151547,-48.566408,-0.024752,0,0,,63.282178,62.623144,110.683787,88.481436,10.337871,-10.273515,10.548886,-10.637995
42.925,326.320545,8.77995,-47.885075,-1.274752,0,0,,63.532178,63.373144,111.433787,87.981436,10.337871,-11.773515,10.548886,-10.387995
42.93,332.820545,8.423693,-49.216113,0.225248,0,0,,64.782178,63.623144,114.183787,90.231436,11.587871,-10.523515,10.298886,-11.137995
42.935,334.570545,8.471541,-49.441766,0.975248,0,0,,65.032178,63.873144,114.933787,90.731436,10.087871,-10.523515,11.798886,-10.387995
42.94,340.570545,8.683452,-48.570726,0.725248,0,0,,66.282178,65.623144,116.683787,91.981436,10.337871,-10.023515,11.048886,-10.637995
42.945,345.320545,9.187342,-48.994721,-0.524752,0,0,,67.032178,66.373144,119.183787,92.731436,10.337871,-10.773515,11.048886,-11.137995
42.95,348.320545,9.81446,-49.810107,0.475248,0,0,,66.532178,67.373144,120.683787,93.731436,11.087871,-10.523515,10.048886,-10.137995
42.955,350.070545,9.150521,-50.63839,-0.774752,0,0,,67.532178,66.373144,121.683787,94.481436,10.587871,-11.023515,10.798886,-11.137995
42.96,353.820545,8.792813,-49.644895,-0.274752,0,0,,69.032178,67.123144,122.433787,95.231436,10.337871,-10.773515,10.548886,-10.387995
42.965,354.570545,9.381287,-49.691828,-0.024752,0,0,,68.282178,68.123144,122.683787,95.481436,11.087871,-10.773515,10.798886,-11.137995
42.97,357.570545,9.302578,-50.178934,0.225248,0,0,,69.032178,68.123144,124.183787,96.231436,9.837871,-11.273515,11.798886,-10.137995
42.975,359.070545,9.434993,-51.169635,0.725248,0,0,,68.782178,68.123144,125.183787,96.981436,11.587871,-11.023515,11.298886,-11.137995
42.98,362.320545,8.416796,-50.85934,-0.524752,0,0,,70.282178,68.123144,125.433787,98.481436,9.837871,-10.273515,11.298886,-11.387995
42.985,363.820545,9.058251,-52.130464,-1.774752,0,0,,69.032178,68.873144,126.433787,99.481436,10.087871,-11.273515,11.298886,-11.887995
42.99,364.570545,9.292654,-53.057656,1.225248,0,0,,69.282178,68.123144,127.933787,99.231436,11.587871,-10.773515,11.048886,-10.637995
42.995,369.070545,7.513003,-51.534887,-0.774752,0,0,,72.282178,68.123144,127.683787,100.981436,11.087871,-12.023515,11.048886,-10.887995
43,370.070545,7.991255,-51.68679,-0.274752,0,0,,71.532178,69.123144,127.933787,101.481436,11.087871,-11.023515,10.548886,-10.887995
43.005,374.570545,7.566874,-53.079477,1.475248,0,0,,72.282178,68.873144,129.933787,103.481436,11.087871,-10.273515,11.298886,-10.637995
43.01,380.070545,6.971937,-53.445364,-0.774752,0,0,,74.032178,68.873144,131.933787,105.231436,10.587871,-11.773515,11.548886,-11.137995
43.015,384.820545,6.965787,-52.925666,-0.024752,0,0,,74.782178,70.373144,132.933787,106.731436,10.837871,-11.023515,11.298886,-11.137995
43.02,390.820545,6.229401,-56.800068,-0.774752,0,0,,74.532178,69.373144,135.933787,110.981436,11.087871,-11.523515,10.548886,-10.887995
43.025,399.820545,5.320082,-54.982501,0.225248,0,0,,78.282178,70.623144,137.933787,112.981436,11.087871,-10.773515,11.048886,-11.137995
43.03,403.820545,4.810498,-56.038837,-1.024752,0,0,,79.532178,69.873144,139.933787,114.481436,10.337871,-11.523515,11.298886,-11.137995
43.035,413.320545,4.551136,-56.314969,-0.774752,0,0,,81.282178,71.373144,142.933787,117.731436,11.087871,-12.023515,11.048886,-10.887995
43.04,420.320545,4.329025,-57.427918,0.475248,0,0,,82.782178,71.373144,146.183787,119.981436,10.337871,-10.523515,11.798886,-11.137995
43.045,427.570545,3.608359,-57.084168,1.475248,0,0,,84.532178,72.623144,147.433787,122.981436,11.337871,-10.523515,11.798886,-11.137995
43.05,436.320545,2.901715,-58.285437,-2.774752,0,0,,86.532178,72.623144,150.683787,126.481436,10.587871,-12.023515,10.548886,-11.887995
43.055,445.820545,2.701935,-57.043431,-0.524752,0,0,,89.282178,74.623144,153.183787,128.731436,11.587871,-11.773515,11.298886,-11.637995
43.06,454.570545,2.041109,-57.486146,1.475248,0,0,,91.282178,75.373144,155.683787,132.231436,10.837871,-10.523515,11.798886,-10.637995
43.065,458.070545,1.756996,-57.046909,-0.524752,0,0,,93.282178,75.123144,157.183787,132.481436,11.087871,-11.773515,11.298886,-11.137995
43.07,467.320545,1.524816,-57.185874,-0.024752,0,0,,94.532178,77.123144,159.433787,136.231436,11.087871,-12.273515,11.798886,-10.637995
43.075,471.320545,1.250907,-58.072227,-1.274752,0,0,,95.782178,76.373144,161.683787,137.481436,11.087871,-11.773515,11.048886,-11.637995
43.08,478.820545,0.717551,-56.712549,-0.024752,0,0,,98.532178,77.873144,162.933787,139.481436,10.837871,-11.773515,11.798886,-10.887995
43.085,479.820545,0.587882,-55.471538,-0.024752,0,0,,99.532178,78.623144,162.433787,139.231436,10.587871,-11.773515,12.048886,-10.887995
43.09,486.820545,0.832089,-55.11658,1.475248,0,0,,101.032178,80.123144,164.933787,140.731436,11.087871,-10.523515,11.798886,-10.887995
43.095,486.820545,1.211079,-55.337914,0.725248,0,0,,100.532178,80.373144,165.433787,140.481436,11.087871,-11.273515,11.798886,-10.887995
43.1,490.070545,0.638333,-53.102067,-1.274752,0,0,,103.032178,81.623144,164.683787,140.731436,10.837871,-11.773515,11.298886,-11.637995
43.105,496.320545,1.187898,-52.541919,0.975248,0,0,,104.282178,83.373144,167.183787,141.481436,11.337871,-11.023515,11.798886,-11.137995
43.11,503.820545,0.92608,-51.973632,0.725248,0,0,,106.532178,84.623144,169.183787,143.481436,10.837871,-10.523515,11.798886,-11.387995
43.115,510.820545,1.394967,-51.47235,-0.024752,0,0,,108.782178,85.623144,172.683787,143.731436,11.087871,-11.773515,11.048886,-10.387995
43.12,517.070545,1.556515,-48.453753,0.975248,0,0,,112.032178,88.373144,173.433787,143.231436,11.337871,-11.523515,12.548886,-11.387995
43.125,525.320545,2.175963,-47.385133,-0.024752,0,0,,114.032178,90.873144,176.433787,143.981436,10.587871,-11.273515,11.798886,-11.137995
43.13,530.820545,2.61685,-46.89416,-3.274752,0,0,,114.532178,93.123144,177.933787,145.231436,10.837871,-12.773515,11.048886,-12.387995
43.135,537.570545,1.840369,-45.804237,-0.524752,0,0,,118.032178,93.623144,179.183787,146.731436,10.587871,-12.273515,12.298886,-11.137995
43.14,545.570545,2.15156,-45.132584,-1.274752,0,0,,120.032178,95.623144,181.933787,147.981436,11.087871,-11.023515,10.298886,-11.637995
43.145,554.820545,1.727726,-43.700407,0.225248,0,0,,123.532178,97.623144,183.683787,149.981436,11.087871,-11.023515,11.798886,-11.637995
43.15,562.570545,1.649265,-42.619559,0.225248,0,0,,126.282178,99.373144,185.683787,151.231436,10.587871,-11.523515,11.798886,-10.637995
43.155,572.070545,1.729381,-41.723453,1.725248,0,0,,128.782178,101.873144,188.183787,153.231436,11.587871,-10.773515,12.548886,-11.637995
43.16,582.320545,1.857358,-41.266591,1.225248,0,0,,131.532178,103.873144,191.683787,155.231436,10.837871,-10.273515,12.048886,-11.387995
43.165,592.070545,1.982581,-39.950068,-0.024752,0,0,,134.782178,106.373144,194.433787,156.481436,11.337871,-11.773515,11.548886,-11.137995
43.17,605.820545,1.785311,-39.132271,-0.274752,0,0,,139.532178,108.373144,198.933787,158.981436,11.087871,-11.523515,11.798886,-11.637995
43.175,613.070545,1.714041,-38.581626,0.725248,0,0,,142.032178,109.623144,201.183787,160.231436,11.087871,-11.273515,11.548886,-10.637995
43.18,621.320545,2.136704,-38.502885,0.725248,0,0,,143.532178,111.623144,204.433787,161.731436,11.587871,-11.273515,11.048886,-10.637995
43.185,629.070545,1.768209,-38.114181,0.475248,0,0,,147.032178,111.873144,207.183787,162.981436,9.837871,-10.523515,11.798886,-10.637995
43.19,635.320545,1.992818,-37.99363,-0.274752,0,0,,148.032178,113.623144,209.183787,164.481436,10.587871,-10.773515,11.298886,-11.387995
43.195,644.070545,1.918001,-37.561116,0.225248,0,0,,150.532178,115.373144,211.683787,166.481436,11.337871,-11.023515,11.298886,-11.387995
43.2,650.070545,2.562534,-36.551431,-1.274752,0,0,,151.782178,118.123144,213.683787,166.481436,10.337871,-12.523515,11.548886,-10.637995
43.205,654.820545,2.121311,-36.204016,0.225248,0,0,,154.282178,118.123144,214.933787,167.481436,11.087871,-11.773515,11.798886,-10.887995
43.21,660.070545,2.710056,-36.160921,1.725248,0,0,,154.782178,119.873144,217.433787,167.981436,11.087871,-11.023515,12.548886,-10.887995
43.215,662.820545,2.83799,-35.441921,-0.024752,0,0,,156.282178,120.623144,218.433787,167.481436,10.337871,-10.523515,11.298886,-11.137995
43.22,669.070545,3.041276,-34.547192,-1.274752,0,0,,158.032178,122.873144,219.933787,168.231436,10.337871,-11.023515,10.798886,-11.387995
43.225,676.820545,3.869679,-34.549607,0.475248,0,0,,159.532178,124.623144,224.433787,168.231436,10.587871,-10.523515,11.548886,-11.137995
43.23,684.320545,4.007008,-33.226218,-0.024752,0,0,,162.782178,126.623144,226.683787,168.231436,11.337871,-11.273515,11.048886,-11.137995
43.235,688.570545,4.473511,-33.099381,-1.274752,0,0,,163.532178,127.873144,228.933787,168.231436,9.587871,-11.273515,10.548886,-10.137995
43.24,696.070545,4.513663,-32.587945,-0.774752,0,0,,165.532178,129.873144,230.933787,169.731436,10.087871,-11.023515,11.298886,-11.137995
43.245,702.070545,4.650285,-32.309444,-0.274752,0,0,,167.532178,130.873144,233.433787,170.231436,11.087871,-11.023515,10.548886,-10.887995
43.25,705.820545,4.320614,-31.908796,1.225248,0,0,,169.282178,131.373144,233.933787,171.231436,11.087871,-10.523515,10.798886,-10.137995
43.255,714.320545,4.785776,-31.830785,0.475248,0,0,,171.282178,133.123144,237.933787,171.981436,10.337871,-10.773515,11.798886,-10.887995
43.26,725.570545,4.584431,-31.262995,-0.524752,0,0,,174.532178,135.623144,240.683787,174.731436,9.837871,-11.773515,11.548886,-10.137995
43.265,732.820545,4.664959,-31.027219,-0.774752,0,0,,176.032178,137.623144,242.683787,176.481436,10.087871,-10.523515,10.548886,-10.887995
43.27,741.070545,3.990616,-31.190699,-1.274752,0,0,,179.532178,137.373144,245.183787,178.981436,9.837871,-11.273515,10.798886,-10.637995
43.275,747.820545,3.748998,-30.981208,0.475248,0,0,,182.032178,138.123144,247.183787,180.481436,9.837871,-11.023515,11.548886,-9.887995
43.28,757.320545,3.620763,-30.308017,0.725248,0,0,,184.532178,140.873144,248.933787,182.981436,11.087871,-11.523515,10.548886,-9.387995
43.285,766.820545,3.736308,-30.073051,0.975248,0,0,,187.782178,142.123144,252.933787,183.981436,11.087871,-10.523515,10.298886,-9.887995
43.29,777.070545,3.726596,-30.439011,0.225248,0,0,,189.532178,144.123144,256.183787,187.231436,10.087871,-10.273515,10.298886,-9.887995
43.295,786.570545,3.759775,-30.34535,0.475248,0,0,,192.032178,145.873144,259.433787,189.231436,9.587871,-9.523515,10.798886,-10.387995
43.3,794.820545,3.527309,-29.827027,0.975248,0,0,,194.532178,147.873144,260.933787,191.481436,10.087871,-10.523515,10.798886,-9.387995
43.305,801.570545,3.229071,-29.239795,1.725248,0,0,,197.782178,148.623144,262.683787,192.481436,10.087871,-10.023515,11.048886,-9.387995
43.31,807.820545,3.013761,-29.747181,-1.524752,0,0,,199.032178,149.123144,264.683787,194.981436,9.587871,-10.523515,9.548886,-10.137995
43.315,813.320545,2.917765,-28.486166,-0.274752,0,0,,201.782178,151.123144,265.183787,195.231436,9.337871,-9.273515,9.798886,-10.137995
43.32,818.070545,2.562527,-28.650046,0.975248,0,0,,203.282178,151.373144,266.183787,197.231436,10.087871,-8.523515,9.298886,-9.887995
43.325,820.820545,2.816179,-28.225882,-1.774752,0,0,,204.782178,151.873144,267.933787,196.231436,8.337871,-9.773515,9.798886,-10.137995
43.33,823.820545,2.358011,-28.384681,1.725248,0,0,,205.282178,152.373144,267.433787,198.731436,9.587871,-9.773515,10.548886,-8.637995
43.335,829.820545,1.748062,-28.179447,-0.774752,0,0,,207.782178,152.873144,267.933787,201.231436,9.087871,-9.523515,9.548886,-9.887995
43.34,830.820545,1.449865,-27.756456,-0.274752,0,0,,209.532178,152.373144,267.933787,200.981436,9.337871,-9.273515,9.298886,-9.637995
43.345,830.820545,0.709633,-27.756456,-0.024752,0,0,,210.282178,151.623144,266.183787,202.731436,9.587871,-10.023515,9.798886,-9.387995
43.35,832.570545,0.30187,-27.374568,0.975248,0,0,,211.532178,151.873144,265.433787,203.731436,9.837871,-8.523515,8.298886,-8.637995
